ans,label
"-273.9970018543668,1.4500401928762904e-15","-274.0,0.0"
"-273.9956374392805,1.7303993130139364e-15","-274.0,0.0"
"-273.99353462452837,2.2700008344531472e-14","-274.0,0.0"
"-273.98219794487005,2.961794972126811e-13","-274.0,0.0"
"-273.98172835643726,1.6137084952372156e-13","-274.0,0.0"
"-273.9010277143584,5.256650774996442e-12","-274.0,0.0"
"-273.995009769068,4.918046997852106e-15","-274.0,0.0"
"-273.9983197151033,5.398730246830102e-15","-274.0,0.0"
"-273.9188272216271,1.2126271824970084e-13","-274.0,0.0"
"-273.99014636524413,6.815381440458512e-14","-274.0,0.0"
"-273.99359021392866,5.939690800210678e-15","-274.0,0.0"
"-168.37936721769464,224.9769394152923","263.5,0.0"
"-263.57372916989715,273.9069071495282","263.5,0.0"
"-213.2713537622378,-271.7126733573489","263.5,0.0"
"-159.47399574047006,-96.5785369721145","263.5,0.0"
"-108.06476146543224,-183.07444979976867","263.5,0.0"
"-198.39819965804952,112.43406283859827","263.5,0.0"
"-241.55798895105337,-298.37578187229155","263.5,0.0"
"-239.92920490571095,240.61061810930502","263.5,0.0"
"-151.85701971862363,-153.34126808312158","263.5,0.0"
"-134.7728867541187,-127.7671670336249","263.5,0.0"
"2.0482375258807792,-104.38979894436761","263.5,0.0"
"-248.54393135719263,-299.2362785604446","263.5,0.0"
"-182.87955848654218,48.20954859927207","263.5,0.0"
"-181.09832084428282,34.48251567432817","263.5,0.0"
"-179.93823108948675,-131.96711518505361","263.5,0.0"
"-254.22611328884815,-306.4991049878154","263.5,0.0"
"-258.5980885763802,-308.55487962899247","263.5,0.0"
"-249.002122889289,-300.61623263647925","263.5,0.0"
"-205.57971581021783,130.30196918111244","263.5,0.0"
"30.464998978258905,-63.1540889109765","263.5,0.0"
"-216.86079562371128,183.18222665102613","263.5,0.0"
"-173.4839992983016,-65.8060646067454","263.5,0.0"
"-204.82698057985976,-263.98645355594635","263.5,0.0"
"-267.62788195111534,9.149480278520545e-08","-274.0,-317.0"
"-194.4105514014149,-239.92241191798814","-274.0,-317.0"
"-227.200756262081,-287.2980860302632","-274.0,-317.0"
"-232.43501880169111,-288.04243905455905","-274.0,-317.0"
"-252.94413300973116,-304.1436061669009","-274.0,-317.0"
"-234.44365050201046,-290.1302592655438","-274.0,-317.0"
"-247.11037241709147,-304.0080636657476","-274.0,-317.0"
"-214.25649479515346,-275.07775140329613","-274.0,-317.0"
"-251.31748680581887,-302.80511823727556","-274.0,-317.0"
"-250.54105653865648,-303.3520692497932","-274.0,-317.0"
"-260.6044791851457,-309.5066198204802","-274.0,-317.0"
"-224.33156440036765,-280.6797609252062","-274.0,-317.0"
"-215.092964272284,-275.47751212550065","-274.0,-317.0"
"-255.43780677631304,-306.5673384951981","-274.0,-317.0"
"-261.8403136690565,-310.1584435704829","-274.0,-317.0"
"-261.1781290138637,-309.7593476776826","-274.0,-317.0"
"-174.71712133114187,-261.1121567359951","-274.0,-317.0"
"-2.2302726316333974,-131.4801371035337","-274.0,-317.0"
"-229.93482181508128,-285.6925582189907","-274.0,-317.0"
"-258.3793586101594,-307.9155123292601","-274.0,-317.0"
"-258.57469500543704,-308.2272895266401","-274.0,-317.0"
"-251.77994506497757,-304.3064294176802","-274.0,-317.0"
"-251.56038802875216,-303.3426231549056","-274.0,-317.0"
"-258.08861374154253,-308.0019302606097","-274.0,-317.0"
"-242.35977297561197,-298.42882410743914","-274.0,-317.0"
"-254.99958322790698,-306.0866872139761","-274.0,-317.0"
"-259.5890986759368,-308.510539998079","-274.0,-317.0"
"-236.3612298108576,254.71412568993037","-274.0,-317.0"
"-241.52062784895355,-295.73395374903066","-274.0,-317.0"
"-257.4354345424462,-307.4045171500072","-274.0,-317.0"
"-201.45543671300493,218.72258561606066","-274.0,-317.0"
"-256.123113340897,-305.9020098665842","-274.0,-317.0"
"-238.12454053547935,-292.51392332499745","-274.0,-317.0"
"-245.43427848922036,-298.9286958069074","-274.0,-317.0"
"-242.72316694145096,-296.97087630903786","-274.0,-317.0"
"-262.36966799466666,-310.5619023082031","-274.0,-317.0"
"-218.7080253237909,-275.54581584781727","-274.0,-317.0"
"-160.50422005212394,-287.71283954323735","-274.0,-317.0"
"-238.54558051297116,-292.0622055610461","-274.0,-317.0"
"-262.8859811706285,-311.4237709181645","-274.0,-317.0"
"-254.37387254605957,-305.8655588665415","-274.0,-317.0"
"-260.58235076646287,-309.4659859205032","-274.0,-317.0"
"-250.71413178788538,-302.1367290553022","-274.0,-317.0"
"-256.3768905487512,-306.91490038935945","-274.0,-317.0"
"-257.0280774513846,-307.20082990285687","-274.0,-317.0"
"-245.54798690354906,-304.41181502535983","-274.0,-317.0"
"-194.5828996982464,-270.93661111441907","-274.0,-317.0"
"21.468509073802124,-106.16579514881596","-274.0,-317.0"
"-196.8177636538955,-271.84586850234973","-274.0,-317.0"
"-255.17560016075083,-305.5521707958777","-274.0,-317.0"
"-265.2239899707102,-311.9123286144502","-274.0,-317.0"
"-185.9128065210248,-198.49373845409468","-274.0,-317.0"
"-200.28687958937462,-260.27411107510125","-274.0,-317.0"
"-250.73081827110158,-303.31896463718294","-274.0,-317.0"
"-248.8254166723112,-301.48604622422795","-274.0,-317.0"
"-251.34759395018716,-304.9298226129158","-274.0,-317.0"
"-262.7578866783508,-310.19240067720403","-274.0,-317.0"
"-259.34740261007784,-308.87263687724044","-274.0,-317.0"
"-257.05276261319295,-307.6438881961403","-274.0,-317.0"
"-178.80883465687253,-256.94991016700806","-274.0,-317.0"
"-23.994083949608466,31.895447287533898","-274.0,-317.0"
"-168.8544398347913,-207.9352885894823","-274.0,-317.0"
"-231.22984859364038,-288.3965777887679","-274.0,-317.0"
"263.5,0.0","-274.0,-317.0"
"-187.10232629711496,-191.74848707514928","263.5,-317.0"
"263.3454825124378,-311.4752487541706","263.5,-317.0"
"263.49169517562854,-304.08728024484736","263.5,-317.0"
"262.20673861240925,-306.4055651360809","263.5,-317.0"
"130.17292974864426,-222.06302312389016","263.5,-317.0"
"263.2870663093713,-266.9167118310488","263.5,-317.0"
"262.9819131662272,-233.30174148496462","263.5,-317.0"
"263.496790082164,-162.9958005654677","263.5,-317.0"
"249.5359313375401,-308.18217390108475","263.5,-317.0"
"263.1519993498682,-179.12233905368112","263.5,-317.0"
"258.8986251112292,2.249328052817873","263.5,-317.0"
"263.3239651606954,-86.2598932493272","263.5,-317.0"
"263.47225112637227,148.16787458192005","263.5,-317.0"
"262.4305985443597,-311.8951802527504","263.5,-317.0"
"258.480371018362,-313.89861494277466","263.5,-317.0"
"262.29695857695384,-272.35690933920523","263.5,-317.0"
"263.39444274594626,-290.1218981914123","263.5,-317.0"
"219.50419830232894,-310.69205067791336","263.5,-317.0"
"234.1750953499671,-303.3519400090736","263.5,-317.0"
"260.8069385251998,-292.92559695561795","263.5,-317.0"
"262.75835277617017,-310.6367494227598","263.5,-317.0"
"252.81951487237998,-315.0993487487674","263.5,-317.0"
"263.37818449865273,-316.7028078572557","263.5,-317.0"
"260.12132215413624,-308.31740840745624","263.5,-317.0"
"262.78018737277705,-136.5124131597513","263.5,-317.0"
"263.2281058074015,-315.1930239887984","263.5,-317.0"
"263.45598746393625,-244.9320671661219","263.5,-317.0"
"263.37012256728224,-281.23834006295306","263.5,-317.0"
"263.4877249672909,-205.89220315241457","263.5,-317.0"
"262.3603720356576,-311.7814775715733","263.5,-317.0"
"262.521077410001,-315.41524562122424","263.5,-317.0"
"242.80755208753098,-315.1511045364385","263.5,-317.0"
"263.4725009144157,-302.99741849801217","263.5,-317.0"
"263.49997460359725,276.42290575439813","263.5,-317.0"
"263.247873834272,-309.45050645439176","263.5,-317.0"
"262.40832559236844,-303.19966772713406","263.5,-317.0"
"263.40176595754866,-316.77244172749204","263.5,-317.0"
"263.4999296952264,260.4698410657153","263.5,-317.0"
"263.0124436030992,-309.52333623409123","263.5,-317.0"
"262.70246705628955,-316.5152479198747","263.5,-317.0"
"262.7110467166621,-314.89413783041437","263.5,-317.0"
"261.2519822386508,-316.15421764597403","263.5,-317.0"
"263.43558667529106,-316.8124846332981","263.5,-317.0"
"263.4143599823983,-314.08567195605485","263.5,-317.0"
"263.49984169100014,261.7182156407506","263.5,-317.0"
"263.4959872811461,-294.2369557936098","263.5,-317.0"
"263.49975467083925,259.09451032017756","263.5,-317.0"
"262.90263661075284,-316.64167645032626","263.5,-317.0"
"234.94264414144158,-308.1132240957086","263.5,-317.0"
"263.2531631301385,-316.6142914867231","263.5,-317.0"
"263.38470675175824,-312.4011904698334","263.5,-317.0"
"263.4798782750333,-269.4071542695257","263.5,-317.0"
"263.15890001989993,-221.81726657074887","263.5,-317.0"
"263.49174240159823,-25.360750917422394","263.5,-317.0"
"263.49936622706707,258.3172161987895","263.5,-317.0"
"263.4697004545237,-154.3120894708149","263.5,-317.0"
"262.4777461051126,-312.8264663739733","263.5,-317.0"
"262.8828710667385,-315.246409892171","263.5,-317.0"
"263.46750867938334,-304.65702867247376","263.5,-317.0"
"262.92401206579405,-315.78147097751275","263.5,-317.0"
"263.46894265399425,-280.9161881932434","263.5,-317.0"
"263.0987203859874,-313.01588853076186","263.5,-317.0"
"263.4122151275867,-312.83152181924174","263.5,-317.0"
"262.99220898216475,-294.9451612309239","263.5,-317.0"
"259.8770767264707,-310.46597920144086","263.5,-317.0"
"262.8269070629718,-310.29107907341813","263.5,-317.0"
"263.36960319937026,-311.9656993537753","263.5,-317.0"
"262.8935177643911,-295.6768449373294","263.5,-317.0"
"263.49886057041147,-297.699488273596","263.5,-317.0"
"263.34431352357655,-302.03815099959775","263.5,-317.0"
"257.58378202273684,-315.50057020918126","263.5,-317.0"
"262.72873001398324,-307.81990132263047","263.5,-317.0"
"257.8523639071474,-311.2402005983531","263.5,-317.0"
"263.428247484011,-286.62360651562204","263.5,-317.0"
"262.80517476874945,-311.3769911286166","263.5,-317.0"
"262.6379371681372,-310.79037792118334","263.5,-317.0"
"263.3591334009244,-293.98551682621206","263.5,-317.0"
"263.22490554144764,-302.30581470832135","263.5,-317.0"
"257.59631193429044,-313.88427507190045","263.5,-317.0"
"262.64688604973736,-312.66965848970096","263.5,-317.0"
"263.03055115504503,-314.64139548701974","263.5,-317.0"
"263.48872219319384,-314.99950935360914","263.5,-317.0"
"263.3943588166427,-237.79618537026926","263.5,-317.0"
"261.45486999359497,-316.14768765193105","263.5,-317.0"
"255.7467554760358,-314.3867287671683","263.5,-317.0"
"263.24476162793474,-301.23609353315527","263.5,-317.0"
"263.49972222720595,272.59729948737225","263.5,-317.0"
"263.17541546958523,-311.51437427717303","263.5,-317.0"
"261.433890621194,-316.3933839995374","263.5,-317.0"
"263.3064324384872,-297.71871569032965","263.5,-317.0"
"262.50007561982574,-313.1748480368017","263.5,-317.0"
"263.2377207243572,-316.81719788326336","263.5,-317.0"
"263.4999949788201,279.582179097265","263.5,-317.0"
"263.5000094085402,279.9772861131349","263.5,-317.0"
