ans,label
"-158.83325045953399,-28.070802774560434","263.5,0.0"
"-88.17909852263824,106.40023449754335","263.5,0.0"
"-252.77121844151776,262.94692087339513","263.5,0.0"
"-208.73642455832092,-264.97538416954194","263.5,0.0"
"-230.79731681434225,239.63164152269158","263.5,0.0"
"-177.4147635923311,153.13115968969305","263.5,0.0"
"-136.71980879836525,33.89874644065367","263.5,0.0"
"-80.42956049201001,144.58423165011334","263.5,0.0"
"-222.19749023582077,-264.95452600879435","263.5,0.0"
"-207.38975436475076,178.65560876246002","263.5,0.0"
"-252.58982849735258,262.25353314637516","263.5,0.0"
"-216.15752502631085,194.03035036782228","263.5,0.0"
"-233.86912498039013,-290.6441734189102","263.5,0.0"
"-236.17824436468163,-292.755024465107","263.5,0.0"
"-218.9047586100014,-261.8955254769171","263.5,0.0"
"-246.1492789719449,252.4129198127672","263.5,0.0"
"-86.75054032653625,153.29832609136383","263.5,0.0"
"-257.75783689353324,268.51768954368987","263.5,0.0"
"-227.83661648329075,221.57550236557358","263.5,0.0"
"-163.9904507653091,-142.2813593816827","263.5,0.0"
"228.9384312501041,0.01421665005143792","-274.0,-317.0"
"-166.75990863388802,6.505848743570368","-274.0,-317.0"
"-204.78197725512433,-267.32654483360966","-274.0,-317.0"
"-207.61538358974792,-253.1080197724723","-274.0,-317.0"
"-178.5776419545833,-203.60704395518462","-274.0,-317.0"
"-219.63123251256866,-275.0527743582734","-274.0,-317.0"
"-222.30563027963183,-285.2732451713018","-274.0,-317.0"
"-188.85533207133898,-224.22122183319516","-274.0,-317.0"
"-220.84576558436294,-273.8276933737543","-274.0,-317.0"
"-193.48673440900788,-245.3749606752317","-274.0,-317.0"
"-234.54212306845963,-292.7449292238084","-274.0,-317.0"
"-187.85213323185275,-207.46884707725076","-274.0,-317.0"
"-185.23124488418102,-231.32364108468755","-274.0,-317.0"
"-220.0007640593877,-280.59546803452395","-274.0,-317.0"
"-201.55350720389734,-249.74693157778756","-274.0,-317.0"
"-234.5436884529575,-289.8938471048077","-274.0,-317.0"
"-101.3581914357294,-183.19437860349717","-274.0,-317.0"
"-48.77089304515596,80.52243306730634","-274.0,-317.0"
"-164.78019630886254,80.82573348824008","-274.0,-317.0"
"-219.51207654323517,-276.45444444044006","-274.0,-317.0"
"-233.67008139087068,-291.1096586504518","-274.0,-317.0"
"-222.49454205666382,-284.1443373459133","-274.0,-317.0"
"-206.37579969722745,-239.04036817388078","-274.0,-317.0"
"-234.46988150246372,-291.6501669485988","-274.0,-317.0"
"-214.33128395297865,-272.4158271138076","-274.0,-317.0"
"-219.62336044527217,-280.11694360691035","-274.0,-317.0"
"-229.95020132088575,-284.7126041829438","-274.0,-317.0"
"-246.53760162077788,265.1468127305975","-274.0,-317.0"
"-206.24900757098632,-264.5848998346155","-274.0,-317.0"
"-224.87427527139062,-281.8229822214398","-274.0,-317.0"
"-248.4473947342696,264.6473634825971","-274.0,-317.0"
"-190.14494648192294,-185.59793969083717","-274.0,-317.0"
"-215.24978605221463,-264.78301224785537","-274.0,-317.0"
"-176.63742439654433,-206.18954626632058","-274.0,-317.0"
"-157.82462380539954,-133.57530584240465","-274.0,-317.0"
"-237.43236479040905,-293.12733947055085","-274.0,-317.0"
"-178.85271703170116,-185.71390942709695","-274.0,-317.0"
"-194.14467597706587,-275.21538064503693","-274.0,-317.0"
"-220.74266408589403,-270.79913393872357","-274.0,-317.0"
"-245.11851060118664,-299.7865367577249","-274.0,-317.0"
"-229.14794633297328,-288.53804328498336","-274.0,-317.0"
"-229.3019641266321,-286.668055597229","-274.0,-317.0"
"-168.54818820853674,-107.68593757198641","-274.0,-317.0"
"-234.11407335289252,-291.13976060846835","-274.0,-317.0"
"-229.2515701632636,-287.7334007941822","-274.0,-317.0"
"-221.0565517955134,-287.88360783393","-274.0,-317.0"
"-75.95928610477131,-138.07078845752403","-274.0,-317.0"
"-78.15580544551267,87.77988314349204","-274.0,-317.0"
"-138.50767780611426,-234.28186639719934","-274.0,-317.0"
"-214.26729079382645,-268.9767774045006","-274.0,-317.0"
"-238.00187825149786,-293.2048194820686","-274.0,-317.0"
"-169.7868902919108,-104.48028079605865","-274.0,-317.0"
"-172.32624113254747,-209.52667409776768","-274.0,-317.0"
"-220.37942588546827,-278.48818556610786","-274.0,-317.0"
"-229.02670619557153,-287.3066847015716","-274.0,-317.0"
"-227.09978402687872,-287.3519982529615","-274.0,-317.0"
"-227.70656747274018,-274.7819294578549","-274.0,-317.0"
"-236.12802450704072,-292.9509953343613","-274.0,-317.0"
"-221.20107092115907,-283.5251694650615","-274.0,-317.0"
"-117.32634707962575,-185.76254777173745","-274.0,-317.0"
"-133.56211476912165,151.77073223475054","-274.0,-317.0"
"-184.01773142773845,-236.21499575386406","-274.0,-317.0"
"-198.18822021877932,-241.8511805638036","-274.0,-317.0"
"263.5,0.0","-274.0,-317.0"
"-255.81944830976187,266.31938019905004","263.5,-317.0"
"263.47113805832134,-175.1717365228642","263.5,-317.0"
"263.48020712590477,-297.5289086302221","263.5,-317.0"
"262.57854893218774,-293.62836114197853","263.5,-317.0"
"262.7974004270394,-290.8120171148912","263.5,-317.0"
"256.3306845333136,-298.0098258461803","263.5,-317.0"
"262.6375805261905,-259.0635780832963","263.5,-317.0"
"263.4995197564656,205.67936610407747","263.5,-317.0"
"261.5165835554652,-274.33014398557134","263.5,-317.0"
"263.305148123104,-103.73488550717593","263.5,-317.0"
"226.14358529727906,5.445078100077808","263.5,-317.0"
"263.47423495998055,155.55832561213174","263.5,-317.0"
"263.36315233978075,-2.4026500691106776","263.5,-317.0"
"258.0404444848489,-301.2263558637351","263.5,-317.0"
"247.76270063314445,-302.3023584121838","263.5,-317.0"
"261.97359381071175,-283.3644418405602","263.5,-317.0"
"263.48368698825857,-12.402796514462352","263.5,-317.0"
"241.9335287184817,-308.33034841006156","263.5,-317.0"
"256.24458124482373,-298.5016968026757","263.5,-317.0"
"258.7282698558063,-296.1956875328906","263.5,-317.0"
"262.94753592677444,-295.42416683059855","263.5,-317.0"
"257.0064186177884,-312.97129652276635","263.5,-317.0"
"263.4769955525852,-308.0800725954307","263.5,-317.0"
"261.56608624529576,-295.4527114573866","263.5,-317.0"
"263.24692924758614,7.699460766540142","263.5,-317.0"
"262.2887355258087,-310.5948159699328","263.5,-317.0"
"263.4760044234822,-123.62522864533821","263.5,-317.0"
"263.3963561499228,-294.2549926486681","263.5,-317.0"
"263.49836390633084,115.75168535709923","263.5,-317.0"
"262.96189898409307,-305.9313665192676","263.5,-317.0"
"263.3103094396959,-302.2778674561341","263.5,-317.0"
"141.48176601402096,-296.2702283533872","263.5,-317.0"
"263.4262821862087,-306.6006224349412","263.5,-317.0"
"263.49999720823,279.8891605659173","263.5,-317.0"
"263.4592355757642,-176.1337825595201","263.5,-317.0"
"262.5609680401564,-289.1162328556529","263.5,-317.0"
"263.48924971235203,-313.3117607010763","263.5,-317.0"
"263.4999977048337,277.2891073787335","263.5,-317.0"
"263.14774370088867,-303.3234239133162","263.5,-317.0"
"263.3997542490612,-312.09511581294737","263.5,-317.0"
"263.3118044343724,-305.76079161489906","263.5,-317.0"
"263.3394957024368,-312.6957607242457","263.5,-317.0"
"263.49757983229205,-262.93115851542376","263.5,-317.0"
"263.4871121505881,-233.37636702608324","263.5,-317.0"
"263.49998466564585,279.0378251870436","263.5,-317.0"
"263.4991698249149,-9.189100299476308","263.5,-317.0"
"263.4991918890324,235.274968884582","263.5,-317.0"
"263.4325357163087,-313.74128706632337","263.5,-317.0"
"239.25653360434544,-302.36417470360175","263.5,-317.0"
"263.45582360376324,-310.3678998959317","263.5,-317.0"
"263.4993216270618,177.3023287358854","263.5,-317.0"
"263.4982526722683,55.04197023853351","263.5,-317.0"
"263.3754098978547,-181.1723129487873","263.5,-317.0"
"263.49989347687676,264.5914348971733","263.5,-317.0"
"263.4998668759392,266.7307699550455","263.5,-317.0"
"263.4888438136246,-32.1251087169303","263.5,-317.0"
"262.1845972148049,-311.6683264194289","263.5,-317.0"
"263.14329307414914,-313.42774010949506","263.5,-317.0"
"263.4779667693631,-278.17741545099216","263.5,-317.0"
"263.3766005496901,-307.31603548175553","263.5,-317.0"
"263.4988734127759,131.88846054472344","263.5,-317.0"
"263.42435746989463,-283.11487628457326","263.5,-317.0"
"263.4430233144699,-306.2934914720572","263.5,-317.0"
"262.81373335693246,-293.93174259839","263.5,-317.0"
"258.8176128349377,-303.9495127208065","263.5,-317.0"
"263.2255549991844,-276.4561579308938","263.5,-317.0"
"263.497625558815,124.82922029863823","263.5,-317.0"
"263.2974614396526,-172.56176922103623","263.5,-317.0"
"263.49999573678645,174.57459945689433","263.5,-317.0"
"263.43624132109863,-253.50235118948694","263.5,-317.0"
"260.3739977530931,-314.2338551033463","263.5,-317.0"
"263.2890551684765,-272.57424529975106","263.5,-317.0"
"259.52663309908473,-301.7165681866463","263.5,-317.0"
"263.4677123336711,-225.97949234196494","263.5,-317.0"
"263.36323367919096,-262.6948835858311","263.5,-317.0"
"263.24214265721355,-273.09798691289325","263.5,-317.0"
"263.4409942859803,-224.01316731555016","263.5,-317.0"
"263.45137141340143,-153.01441125263227","263.5,-317.0"
"261.87476654933766,-309.0245251429733","263.5,-317.0"
"262.4490474008894,-310.8270459790656","263.5,-317.0"
"263.463106105092,-206.71451953840733","263.5,-317.0"
"263.49796684094474,-152.9691220402009","263.5,-317.0"
"263.48155581364864,-11.544636158768299","263.5,-317.0"
"263.22189353348324,-312.08063139035403","263.5,-317.0"
"263.3010351819034,-283.07767689177126","263.5,-317.0"
"263.4767894515028,-72.85285958073837","263.5,-317.0"
"263.4994901487682,261.33612391187376","263.5,-317.0"
"263.3683060593002,-284.45580523109675","263.5,-317.0"
"253.7247771671261,-312.83656796836294","263.5,-317.0"
"263.4777898398157,12.958130849785448","263.5,-317.0"
"262.0916040159006,-311.8303758199763","263.5,-317.0"
"263.3431347999216,-315.7281139213578","263.5,-317.0"
"263.49998790443317,279.99574447525396","263.5,-317.0"
"263.5000123792795,279.99578619984743","263.5,-317.0"
