ans,label
"-187.67319,-289.19025","-274.0,-317.0"
"-170.19754,-228.57613","-274.0,-317.0"
"-193.13084,-250.65166","-274.0,-317.0"
"-187.49966,-271.66467","-274.0,-317.0"
"-211.14769,-220.53816","-274.0,-317.0"
"-166.06474,-237.97388","-274.0,-317.0"
"-226.46255,-250.04027","-274.0,-317.0"
"-238.98145,-247.65059","-274.0,-317.0"
"-176.88515,-260.96765","-274.0,-317.0"
"-180.37964,-239.99869","-274.0,-317.0"
"-191.11774,-252.83516","-274.0,-317.0"
"-181.22781,-246.81215","-274.0,-317.0"
"-181.99188,-252.66035","-274.0,-317.0"
"-146.6731,-201.26996","-274.0,-317.0"
"-184.38525,-254.06018","-274.0,-317.0"
"-191.61383,-254.02582","-274.0,-317.0"
"-142.44412,-272.778","-274.0,-317.0"
"300.0058,-327.63416","263.5,-317.0"
"272.5854,-318.7464","263.5,-317.0"
"369.7672,-359.68225","263.5,-317.0"
"330.82904,-337.78973","263.5,-317.0"
"270.91626,-316.65057","263.5,-317.0"
"297.54718,-315.9019","263.5,-317.0"
"173.83849,123.070335","263.5,-317.0"
"323.28308,34.166115","263.5,-317.0"
"269.36688,-312.77582","263.5,-317.0"
"274.87253,-323.77063","263.5,-317.0"
"282.38663,-329.66724","263.5,-317.0"
"254.92973,-270.04492","263.5,-317.0"
"250.62129,-265.4257","263.5,-317.0"
"272.05832,-319.88593","263.5,-317.0"
"361.5919,-240.09029","263.5,-317.0"
"259.61566,-57.18046","263.5,-317.0"
"308.2851,-355.69525","263.5,-317.0"
"264.287,-315.39087","263.5,-317.0"
"293.21985,-323.69092","263.5,-317.0"
"268.9192,34.57906","263.5,-317.0"
"274.02386,-298.25357","263.5,-317.0"
"357.7909,-346.0429","263.5,-317.0"
"251.5946,-103.11053","263.5,-317.0"
"274.20203,-300.15363","263.5,-317.0"
"278.44315,-318.62842","263.5,-317.0"
"339.70303,64.72386","263.5,-317.0"
"222.1511,171.7808","263.5,-317.0"
"378.6823,-267.7566","263.5,-317.0"
"312.67783,-331.42188","263.5,-317.0"
"234.34402,-249.39394","263.5,-317.0"
"255.5393,64.198685","263.5,-317.0"
"267.22098,37.664352","263.5,-317.0"
"281.82263,-21.891338","263.5,-317.0"
"267.47015,-273.74283","263.5,-317.0"
"362.099,-380.06543","263.5,-317.0"
"301.2922,-307.1859","263.5,-317.0"
"289.8963,-336.62762","263.5,-317.0"
"276.9499,-300.0588","263.5,-317.0"
"248.48486,-279.94223","263.5,-317.0"
"378.44855,-364.44852","263.5,-317.0"
"277.68787,-326.7801","263.5,-317.0"
"335.56793,-337.74442","263.5,-317.0"
"273.10522,-321.16647","263.5,-317.0"
"287.26398,-278.77887","263.5,-317.0"
"286.30627,-330.2055","263.5,-317.0"
"332.87354,-316.9023","263.5,-317.0"
"354.4128,-346.2591","263.5,-317.0"
"279.50455,-335.3551","263.5,-317.0"
"279.96762,-329.17194","263.5,-317.0"
"273.0776,-318.29462","263.5,-317.0"
"334.74152,-257.81458","263.5,-317.0"
"274.73355,-124.20923","263.5,-317.0"
"283.38174,-332.51883","263.5,-317.0"
"326.7939,-337.82358","263.5,-317.0"
"402.10513,-197.7668","263.5,-317.0"
