ans,label
"-259.4232971670192,265.18796526480946","-274.0,280.0"
"-261.52143650989683,267.74461658978544","-274.0,280.0"
"-261.52143650989683,267.74461658978544","-274.0,280.0"
"-257.2155813114596,262.1420701284587","-274.0,280.0"
"-261.56334311170394,267.34286315094505","-274.0,280.0"
"-257.2155813114596,262.1420701284587","-274.0,280.0"
"-258.36685338356665,268.41041229774055","-274.0,280.0"
"-261.56334311170394,267.34286315094505","-274.0,280.0"
"-259.4232971670192,265.18796526480946","-274.0,280.0"
"-257.2155813114596,262.1420701284587","-274.0,280.0"
"-256.1734294285284,262.88933277148317","-274.0,280.0"
"-261.40670218636296,268.17178095576674","-274.0,280.0"
"-259.2219119867948,267.1491994433345","-274.0,280.0"
"-204.6163117025144,229.4395390565769","-274.0,280.0"
"-188.7230770389457,231.30783984755726","-274.0,280.0"
"157.41708984333354,53.09636683235294","-274.0,280.0"
"-255.22628766960486,267.5417214814315","-274.0,280.0"
"-261.56334311170394,267.34286315094505","-274.0,280.0"
"-258.2733059695413,266.81382964774457","-274.0,280.0"
"-254.67798371752633,259.06580660470354","-274.0,280.0"
"-242.45618641469628,253.67052922473522","-274.0,280.0"
"-252.62920887508062,248.23961539912852","-274.0,280.0"
"-133.8360581829038,-253.84749847650528","-274.0,280.0"
"260.0136783469934,199.82675141002983","-274.0,280.0"
"-258.4387007646278,263.1792499222138","-274.0,280.0"
"-255.10373131187225,263.1208999379887","-274.0,280.0"
"-255.03900009463962,267.6932583095713","-274.0,280.0"
"-261.40670218636296,268.17178095576674","-274.0,280.0"
"-144.355454600729,-145.7256294399267","-274.0,280.0"
"-250.45069727125883,226.9811619237007","-274.0,280.0"
"-255.0390000802605,267.69325829227273","-274.0,280.0"
"-250.27552430494825,264.5642401700352","-274.0,280.0"
"248.72613898419246,7.1250541647305","-274.0,280.0"
"260.3689307862913,1.3215999270149723","-274.0,280.0"
"193.1152208235253,35.52096632544635","-274.0,280.0"
"241.36656575596015,10.879087797668944","-274.0,280.0"
"-259.3436208661285,263.47235351058407","-274.0,280.0"
"-257.09712628051557,267.32797964677593","-274.0,280.0"
"110.08373830560595,-68.25903487205505","-274.0,280.0"
"226.83485346469217,18.480270441237735","-274.0,280.0"
"-122.26487799145616,107.1438157511293","-274.0,280.0"
"-156.23273307573982,-105.85678420774639","-274.0,280.0"
"-255.9599441057734,264.8626883239067","-274.0,280.0"
"255.52974972785887,251.11081886384636","-274.0,280.0"
"257.3358393694816,252.70210268627852","-274.0,280.0"
"-250.27552430494825,264.5642401700352","-274.0,280.0"
"219.82413072002691,20.603103642781207","-274.0,280.0"
"211.5342758900366,25.57083704174329","-274.0,280.0"
"-258.50175854248243,268.6876086859029","-274.0,280.0"
"234.1850537459186,-299.60207176581025","-274.0,280.0"
"-261.40670218636296,268.17178095576674","-274.0,280.0"
"163.11165737879583,49.282312498522515","-274.0,280.0"
"-250.9740075889731,262.2469662087242","-274.0,280.0"
"-256.1734294285284,262.88933277148317","-274.0,280.0"
"-257.16939878778066,268.2595553309802","-274.0,280.0"
"-244.99217547262379,158.60535448300652","-274.0,280.0"
"-18.975985392928123,-23.561045542359352","-274.0,280.0"
"189.7150405489665,-184.45107753947377","-274.0,280.0"
"-244.0384607607266,173.07449743617326","-274.0,280.0"
"-243.4703354226076,175.67535095475614","-274.0,280.0"
"49.44788388113375,100.96303332643583","-274.0,280.0"
"-260.1057495904911,265.38630319194635","-274.0,280.0"
"214.9966779788192,19.55985465089907","-274.0,280.0"
"-113.73079188228803,192.10101117104932","-274.0,280.0"
"-132.00568340602877,198.74923791791662","-274.0,280.0"
"-255.0155645660584,265.23484312900837","-274.0,280.0"
"-151.18985228869133,204.12792883999646","-274.0,280.0"
"123.89198105433024,57.2755306250765","-274.0,280.0"
"240.05687394007884,11.316670753250946","-274.0,280.0"
"163.11165737879583,49.282312498522515","-274.0,280.0"
"159.69830806127106,51.55609019871554","-274.0,280.0"
"-247.5908764192718,259.9394215341017","-274.0,280.0"
"-259.2219119867948,267.1491994433345","-274.0,280.0"
"-255.10372934864426,263.1208999379887","-274.0,280.0"
"-261.40670218636296,268.17178095576674","-274.0,280.0"
"-246.69493568176404,189.8090576895047","-274.0,280.0"
"-245.80784644391224,231.4945998470066","-274.0,280.0"
"256.9672090627628,254.7503468412906","263.5,280.0"
"253.07387828453648,246.51663810107857","263.5,280.0"
"253.0044210556698,239.75020098593086","263.5,280.0"
"249.13294654962374,160.60381524264812","263.5,280.0"
"244.27497500895697,-133.28327985992655","263.5,280.0"
"254.3498826062314,238.79656448122114","263.5,280.0"
"254.0967229251728,149.16745223663747","263.5,280.0"
"255.1814193071914,210.1610951963812","263.5,280.0"
"256.53924234648,152.39208292588592","263.5,280.0"
"256.15656707686503,257.2673558527604","263.5,280.0"
"251.43217047327926,232.16533308383077","263.5,280.0"
"246.54393048552447,212.3463257458061","263.5,280.0"
"-127.98050727974623,-6.541793704032898","263.5,280.0"
"246.46647618492716,144.05666653532535","263.5,280.0"
"253.6354150260231,149.87085280939937","263.5,280.0"
"253.0044210556698,239.75020098593086","263.5,280.0"
"249.64484688521043,206.94690278172493","263.5,280.0"
"249.38108289026422,223.7633617874235","263.5,280.0"
"255.35866134072603,252.647367766127","263.5,280.0"
"248.567495738258,123.62463261932135","263.5,280.0"
"243.13140482523886,-149.04350831871852","263.5,280.0"
"237.40329111501342,184.43822679668665","263.5,280.0"
"246.8454943443794,232.2015912644565","263.5,280.0"
"260.37494850158635,269.79870340554044","263.5,280.0"
"242.03594172189332,79.2550142519176","263.5,280.0"
"229.7684512782871,53.14980856701732","263.5,280.0"
"237.77012861409457,225.60312629304826","263.5,280.0"
"236.3952606692692,82.4577486217022","263.5,280.0"
"263.1672801056123,279.07127204112476","263.5,280.0"
"189.6949918226237,101.8062249943614","263.5,280.0"
"262.95983698315183,279.14132662146585","263.5,280.0"
"262.85821888460265,278.63594226236455","263.5,280.0"
"225.87131657368082,128.20809776708484","263.5,280.0"
"262.46094408347545,277.86722628131974","263.5,280.0"
"262.64515719398474,278.43840162840206","263.5,280.0"
"262.46094408347545,277.86722628131974","263.5,280.0"
"260.55970955923624,271.5112387938425","263.5,280.0"
"229.97939971811866,65.8203674480319","263.5,280.0"
"257.92222082212265,244.48292731167749","263.5,280.0"
"229.74920627800748,188.92712982743979","263.5,280.0"
"258.3012990415391,259.46979544404894","263.5,280.0"
"258.15555948654537,257.7578797293827","263.5,280.0"
"257.3358393694816,252.70210268627852","263.5,280.0"
"263.31914445324776,279.6466380432248","263.5,280.0"
"256.4802542226553,244.29844096582383","263.5,280.0"
"256.4802542226553,244.29844096582383","263.5,280.0"
"255.53193446240766,-89.09609777433798","263.5,280.0"
"257.3700427443491,233.53752499632537","263.5,280.0"
"258.5474084501475,188.99837934272364","263.5,280.0"
"258.51498545456343,200.5490671992302","263.5,280.0"
"258.4343040724589,153.31481551239267","263.5,280.0"
"254.01310103522337,201.00983727164567","263.5,280.0"
"254.01310103522337,201.00983727164567","263.5,280.0"
"253.78111251280643,190.8379218680784","263.5,280.0"
"256.4802542226553,244.29844096582383","263.5,280.0"
"256.4802542226553,244.29844096582383","263.5,280.0"
"253.7827460080225,234.15044239722192","263.5,280.0"
"256.1143627342517,240.2515942538157","263.5,280.0"
"256.1143627342517,240.2515942538157","263.5,280.0"
"253.18231454649504,204.57490849029273","263.5,280.0"
"249.34751068496553,-250.0937207955867","263.5,280.0"
"258.64001515082236,262.5248777982779","263.5,280.0"
"254.21521897101047,235.47281141858548","263.5,280.0"
"252.1266201062026,229.1577351205051","263.5,280.0"
"258.8785534695867,236.41709256311879","263.5,280.0"
"258.8785534695867,236.41709256311879","263.5,280.0"
"258.8785534695867,236.41709256311879","263.5,280.0"
"258.6030134055309,217.48946290183812","263.5,280.0"
"255.52974972785887,251.11081886384636","263.5,280.0"
"259.4950986515694,264.63612902211025","263.5,280.0"
"256.63106476532084,31.59707267023623","263.5,280.0"
"256.4802542226553,244.29844096582383","263.5,280.0"
"252.1266201062026,229.1577351205051","263.5,280.0"
"251.00771771521977,190.9638385940343","263.5,280.0"
"250.9044290748352,-14.539658994413912","263.5,280.0"
"250.86856394720962,180.21120148338377","263.5,280.0"
"256.6473786641873,196.42602993408218","263.5,280.0"
"232.65386348917673,45.87767919898033","263.5,280.0"
"247.98864288152254,91.40843337867409","263.5,280.0"
"258.51498545456343,200.5490671992302","263.5,280.0"
"254.21521897101047,235.47281141858548","263.5,280.0"
"254.01310103522337,201.00983727164567","263.5,280.0"
"258.997525847456,213.03615400241688","263.5,280.0"
"258.4343040724589,153.31481551239267","263.5,280.0"
"260.4123166366262,63.637484250590205","263.5,280.0"
"256.1143627342517,240.2515942538157","263.5,280.0"
"257.0299487728171,208.3243564767763","263.5,280.0"
"257.0299487728171,208.3243564767763","263.5,280.0"
"256.64737788098137,196.42602860555053","263.5,280.0"
"255.1814193071914,210.1610951963812","263.5,280.0"
"255.73417443409926,183.98816566355526","263.5,280.0"
"258.1547193577808,-25.538198350928724","263.5,280.0"
"256.64737788098137,196.42602860555053","263.5,280.0"
"255.8961725761128,179.67732382752","263.5,280.0"
"256.53924234648,152.39208292588592","263.5,280.0"
"256.64737788098137,196.42602860555053","263.5,280.0"
"256.53924234648,152.39208292588592","263.5,280.0"
"258.93694370692356,-61.2918262667954","263.5,280.0"
"254.0967229251728,149.16745223663747","263.5,280.0"
"254.0967229251728,149.16745223663747","263.5,280.0"
"257.0299487728171,208.3243564767763","263.5,280.0"
"254.21521897101047,235.47281141858548","263.5,280.0"
"259.28451342051903,247.08174165105447","263.5,280.0"
"260.01519710582966,262.3721883096732","263.5,280.0"
"258.8785534695867,236.41709256311879","263.5,280.0"
"263.1783714193352,279.0590522668208","263.5,280.0"
"257.0299487728171,208.3243564767763","263.5,280.0"
"257.0299487728171,208.3243564767763","263.5,280.0"
"257.3700444668302,233.5375260161236","263.5,280.0"
"260.4123166373115,63.637484250590205","263.5,280.0"
"258.4343040724589,153.31481551239267","263.5,280.0"
"259.1032140568159,61.86384473228827","263.5,280.0"
"258.997525847456,213.03615400241688","263.5,280.0"
"259.1032140568159,61.86384473228827","263.5,280.0"
"251.4086859945237,121.16124060284346","263.5,280.0"
"257.0299487728171,208.3243564767763","263.5,280.0"
"257.0299487728171,208.3243564767763","263.5,280.0"
"251.4086859945237,121.16124060284346","263.5,280.0"
"251.70455446217966,117.07020362187177","263.5,280.0"
"250.73132631165936,189.5905245775357","263.5,280.0"
"246.28788071675808,154.9027689481154","263.5,280.0"
"250.73132631165936,189.5905245775357","263.5,280.0"
"249.13294654962374,160.60381524264812","263.5,280.0"
"248.3627680795762,170.95952491741627","263.5,280.0"
"243.88173108377669,208.10420212708414","263.5,280.0"
"252.0920016247146,240.45655301306397","263.5,280.0"
"260.08029884054235,269.9582335902378","263.5,280.0"
"256.60231912323616,253.90323938522488","263.5,280.0"
"257.7262454436177,260.0511272805743","263.5,280.0"
"251.93994394224137,232.39164974913","263.5,280.0"
"256.53924234648,152.39208292588592","263.5,280.0"
"258.10624538124466,-71.03805898642167","263.5,280.0"
"253.78111251280643,190.8379218680784","263.5,280.0"
"253.5248737381662,225.17116897087544","263.5,280.0"
"263.22219846569214,279.1868763336388","263.5,280.0"
"256.60231912323616,253.90323938522488","263.5,280.0"
"255.52974972785887,251.11081886384636","263.5,280.0"
"234.26697242505907,63.658034920692444","263.5,280.0"
"254.632699785554,245.0859217857942","263.5,280.0"
"261.5228133016178,2.0887509281747043","263.5,280.0"
"257.9222276934206,244.4829190452583","263.5,280.0"
"255.18140522093745,210.16111107729375","263.5,280.0"
"256.4802542226553,244.29844096582383","263.5,280.0"
"243.29305853709593,66.73897640220821","263.5,280.0"
"260.29956513982756,213.50326293101534","263.5,280.0"
"260.0136783469934,199.82675141002983","263.5,280.0"
"260.22093715538495,191.55518816690892","263.5,280.0"
"258.4343040724589,153.31481551239267","263.5,280.0"
"259.1032140568159,61.86384473228827","263.5,280.0"
"259.1032140568159,61.86384473228827","263.5,280.0"
"258.51498545456343,200.5490671992302","263.5,280.0"
"256.64737788098137,196.42602860555053","263.5,280.0"
"257.0299487728171,208.3243564767763","263.5,280.0"
"257.3045905282761,64.25236723804846","263.5,280.0"
"257.3045905282761,64.25236723804846","263.5,280.0"
"259.34696745961855,262.0497996499762","263.5,280.0"
"258.51498545456343,200.5490671992302","263.5,280.0"
"258.5474084501475,188.99837934272364","263.5,280.0"
"258.997525847456,213.03615400241688","263.5,280.0"
"253.78111251280643,190.8379218680784","263.5,280.0"
"254.3498826062314,238.79656448122114","263.5,280.0"
"248.03552543898695,169.62082286458462","263.5,280.0"
"247.51460521214176,202.42909319605678","263.5,280.0"
"251.93994394224137,232.39164974913","263.5,280.0"
"254.21521897101047,235.47281141858548","263.5,280.0"
"257.28251337547044,-220.71395463868976","263.5,280.0"
"253.78111251280643,190.8379218680784","263.5,280.0"
"226.79645590728614,40.55059594474733","263.5,280.0"
"258.5474084501475,188.99837934272364","263.5,280.0"
"259.5764569532621,-97.0458434317261","263.5,280.0"
"256.4689876617249,135.1450953972526","263.5,280.0"
"255.00561540740455,253.15364216919988","263.5,280.0"
"259.5208302086619,270.74351381650195","263.5,280.0"
"258.24129475279915,264.0197275602259","263.5,280.0"
"248.7204053146561,243.05820882320404","263.5,280.0"
"253.47000706950712,257.0733878640458","263.5,280.0"
"-273.980778485518,0.03505132442225278","-274.0,0.0"
"-273.9923466227897,0.016125936916828287","-274.0,0.0"
"-273.9923466227897,0.016125936916828287","-274.0,0.0"
"-273.98953267204115,0.021714002355593287","-274.0,0.0"
"-273.9697077770799,0.04395262738897188","-274.0,0.0"
"-273.9597965207646,0.058038859422858025","-274.0,0.0"
"-273.9738073378506,0.036006046836720706","-274.0,0.0"
"-273.9588830070178,0.0613472206784067","-274.0,0.0"
"-273.9853771248421,0.024515383821136272","-274.0,0.0"
"-273.9958996110748,0.010703582953592528","-274.0,0.0"
"-273.97812330280374,0.041081331691882994","-274.0,0.0"
"-273.99863538167483,0.005153548729595281","-274.0,0.0"
"-273.9698802143266,0.04698279434747299","-274.0,0.0"
"-273.9545109482092,0.055796728868898526","-274.0,0.0"
"-273.88307945365904,0.12360398559916064","-274.0,0.0"
"-273.9698802143266,0.04698279434747299","-274.0,0.0"
"-273.9698802143266,0.04698279434747299","-274.0,0.0"
"-273.9842742167603,0.02782722785363223","-274.0,0.0"
"-273.98831790307077,0.020770321700035232","-274.0,0.0"
"-273.98831790307077,0.020770321700035232","-274.0,0.0"
"-273.9928029787909,0.017108641493671417","-274.0,0.0"
"-273.98706723504034,0.02705860071810484","-274.0,0.0"
"-273.98706723504034,0.02705860071810484","-274.0,0.0"
"-273.98122433540186,0.029226297854147987","-274.0,0.0"
"-273.9928029787909,0.017108641493671417","-274.0,0.0"
"-273.9928029787909,0.017108641493671417","-274.0,0.0"
"-273.95988869222157,0.04547085659339167","-274.0,0.0"
"-273.9545109482092,0.055796728868898526","-274.0,0.0"
"-273.9399099946405,0.07438196871889247","-274.0,0.0"
"-273.9399099946405,0.07438196871889247","-274.0,0.0"
"-273.9399100214815,0.07438196871889247","-274.0,0.0"
"-273.95988869222157,0.04547085659339167","-274.0,0.0"
"-273.9545109482092,0.055796728868898526","-274.0,0.0"
"-273.95988869222157,0.04547085659339167","-274.0,0.0"
"-273.95988869222157,0.04547085659339167","-274.0,0.0"
"-273.88307945365904,0.12360398559916064","-274.0,0.0"
"-273.9883427567013,0.020870563695891686","-274.0,0.0"
"-273.98581784385493,0.025750980780153476","-274.0,0.0"
"-273.98581784385493,0.025750980780153476","-274.0,0.0"
"-273.9666944819534,0.05257590086459629","-274.0,0.0"
"-273.9666944819534,0.05257590086459629","-274.0,0.0"
"-273.9883427567013,0.020870563695891686","-274.0,0.0"
"-273.9810442674644,0.03378721640567939","-274.0,0.0"
"-273.9256152369156,0.09291726330995687","-274.0,0.0"
"-273.97187818318605,0.030507149932265776","-274.0,0.0"
"-273.94983208773175,0.07253960604030851","-274.0,0.0"
"-273.9475433034402,0.07340497957728687","-274.0,0.0"
"-273.98122433540186,0.029226297854147987","-274.0,0.0"
"-273.97802374930023,0.035622654738904025","-274.0,0.0"
"-273.9475433034402,0.07340497957728687","-274.0,0.0"
"-273.96853318062006,0.05281156531544973","-274.0,0.0"
"-273.97187818318605,0.030507149932265776","-274.0,0.0"
"-273.9256152369156,0.09291726330995687","-274.0,0.0"
"-273.9597965207646,0.058038859422858025","-274.0,0.0"
"-273.9697077770799,0.04395262738897188","-274.0,0.0"
"-273.9697077770799,0.04395262738897188","-274.0,0.0"
"-273.99400520605644,0.01117711491913198","-274.0,0.0"
"-273.94983208773175,0.07253960604030851","-274.0,0.0"
"-273.980778485518,0.03505132442225278","-274.0,0.0"
"-273.9475433034402,0.07340497957728687","-274.0,0.0"
"-273.9713762924508,0.046243440426787075","-274.0,0.0"
"-273.9475432797348,0.07340490613115591","-274.0,0.0"
"-273.8689642510407,0.1441453861671249","-274.0,0.0"
"-273.9713762484566,0.04624339575013359","-274.0,0.0"
"-273.9713762484566,0.04624339575013359","-274.0,0.0"
"-273.9697077770799,0.04395262738897188","-274.0,0.0"
"-273.9256152369156,0.09291726330995687","-274.0,0.0"
"-273.97802374930023,0.035622654738904025","-274.0,0.0"
"-273.98581784385493,0.025750980780153476","-274.0,0.0"
"-273.9666944819534,0.05257590086459629","-274.0,0.0"
"-273.9810442674644,0.03378721640567939","-274.0,0.0"
"-273.9666944819534,0.05257590086459629","-274.0,0.0"
"-273.9666944819534,0.05257590086459629","-274.0,0.0"
"-273.98581784385493,0.025750980780153476","-274.0,0.0"
"-273.9666944819534,0.05257590086459629","-274.0,0.0"
"-273.88307945365904,0.12360398559916064","-274.0,0.0"
"-273.88307945365904,0.12360398559916064","-274.0,0.0"
"-273.88307945365904,0.12360398559916064","-274.0,0.0"
"-273.9399100214815,0.07438196871889247","-274.0,0.0"
"-273.9842742167603,0.02782722785363223","-274.0,0.0"
"-273.91292203813805,0.10330174600467501","-274.0,0.0"
"-273.98831790307077,0.020770321700035232","-274.0,0.0"
"-273.9946204825352,0.01398898629708012","-274.0,0.0"
"-273.9697077770799,0.04395262738897188","-274.0,0.0"
"-273.94983208773175,0.07253960604030851","-274.0,0.0"
"-273.91292203813805,0.10330174600467501","-274.0,0.0"
"-273.61461699542923,0.29058959045880783","-274.0,0.0"
"-273.61461699542923,0.29058959045880783","-274.0,0.0"
"-273.9956253371821,0.010555216280450863","-274.0,0.0"
"-273.8803087517958,0.12466122982935701","-274.0,0.0"
"-157.15602937052245,4.322077729149896","-274.0,0.0"
"-273.1224532296848,0.365673205490225","-274.0,0.0"
"-273.80787929114655,0.15163912208906538","-274.0,0.0"
"-273.749259257239,0.1998686163600496","-274.0,0.0"
"-273.647369422527,0.27382200246427146","-274.0,0.0"
"-273.9698802143266,0.04698279434747299","-274.0,0.0"
"-273.9399100214815,0.07438196871889247","-274.0,0.0"
"-273.88307945365904,0.12360398559916064","-274.0,0.0"
"-273.9256152369156,0.09291726330995687","-274.0,0.0"
"-273.9256152369156,0.09291726330995687","-274.0,0.0"
"-273.797020734195,0.19426774421984305","-274.0,0.0"
"-273.9256152369156,0.09291726330995687","-274.0,0.0"
"-273.797020734195,0.19426774421984305","-274.0,0.0"
"-273.9697077770799,0.04395262738897188","-274.0,0.0"
"-273.9256152369156,0.09291726330995687","-274.0,0.0"
"-273.9597965207646,0.058038859422858025","-274.0,0.0"
"-273.7492591854716,0.19986842471953992","-274.0,0.0"
"-272.3338218132983,0.786152836968995","-274.0,0.0"
"-190.32585828590527,-244.57914941385388","263.5,0.0"
"-252.62920887508062,248.23961539912852","263.5,0.0"
"-191.7914576437688,15.245711115305312","263.5,0.0"
"-247.78672463331532,213.20564687540173","263.5,0.0"
"-245.80784644391224,231.4945998470066","263.5,0.0"
"-247.78672463331532,213.20564687540173","263.5,0.0"
"-192.235967113098,31.126037379261106","263.5,0.0"
"-173.99713376164436,42.35288428235799","263.5,0.0"
"-173.99713376164436,42.35288428235799","263.5,0.0"
"-217.20157883470893,139.6630125544616","263.5,0.0"
"-153.82534673114424,-40.294826661935076","263.5,0.0"
"-225.81300082920825,198.77713393248268","263.5,0.0"
"-162.58156475238502,-128.0987719539553","263.5,0.0"
"-208.96061398769234,82.76781412411947","263.5,0.0"
"-238.18988239555802,199.20442740718136","263.5,0.0"
"-149.5499365177966,56.121914913877845","263.5,0.0"
"-214.99343020641754,-263.65937381994445","263.5,0.0"
"-214.99343020641754,-263.65937381994445","263.5,0.0"
"-212.87244556926453,-256.9389060619287","263.5,0.0"
"-225.80538471061755,-279.41707717673853","263.5,0.0"
"-212.87244556926453,-256.9389060619287","263.5,0.0"
"-251.1670657251816,221.62274083599914","263.5,0.0"
"-197.11717908711034,-269.1629222561605","263.5,0.0"
"-153.52826875390747,-218.7157696755603","263.5,0.0"
"-144.30891307232378,-184.86412582895719","263.5,0.0"
"-120.73975412474829,-31.512029239092954","263.5,0.0"
"-167.28406129319046,102.29281922522932","263.5,0.0"
"-80.8330574806314,-35.327567141735926","263.5,0.0"
"-238.18988239555802,199.20442740718136","263.5,0.0"
"-191.7914576437688,15.245711115305312","263.5,0.0"
"-191.7914576437688,15.245711115305312","263.5,0.0"
"-238.18988239555802,199.20442740718136","263.5,0.0"
"-247.928420158255,228.91761450086778","263.5,0.0"
"-197.92814925382118,-233.8149067638442","263.5,0.0"
"-183.50675988584408,-221.73666969744954","263.5,0.0"
"-222.96534127780797,-281.2435583791812","263.5,0.0"
"-222.96534127780797,-281.2435583791812","263.5,0.0"
"-212.01434095797958,-273.91176951956004","263.5,0.0"
"-205.2710313403004,-260.5054763886146","263.5,0.0"
"-222.96534127780797,-281.2435583791812","263.5,0.0"
"-197.92814925382118,-233.8149067638442","263.5,0.0"
"-191.7914576437688,15.245711115305312","263.5,0.0"
"-191.7914576437688,15.245711115305312","263.5,0.0"
"-238.18988239555802,199.20442740718136","263.5,0.0"
"-208.96061398769234,82.76781412411947","263.5,0.0"
"-23.178194470179733,-142.16238302364945","263.5,0.0"
"-207.25810382236887,-259.91285596298985","263.5,0.0"
"-245.80784644391224,231.4945998470066","263.5,0.0"
"-191.7914453393605,15.2456847531721","263.5,0.0"
"-170.76665322473855,-9.692218425683677","263.5,0.0"
"-226.887171994038,179.67060365408543","263.5,0.0"
"-56.105308614321984,-115.63723871018738","263.5,0.0"
"-197.41466577404208,-237.46751575102098","263.5,0.0"
"-202.27441187931254,-252.5569229295943","263.5,0.0"
"-225.81300082920825,198.77713393248268","263.5,0.0"
"-225.81300082920825,198.77713393248268","263.5,0.0"
"-231.03485622803873,208.62611985411786","263.5,0.0"
"-192.235967113098,31.126037379261106","263.5,0.0"
"-120.48040492864675,-201.720843460178","263.5,0.0"
"-79.68208908692759,-121.84987325337715","263.5,0.0"
"-80.8330574806314,-35.327567141735926","263.5,0.0"
"-79.68208908692759,-121.84987325337715","263.5,0.0"
"-79.68208908692759,-121.84987325337715","263.5,0.0"
"-247.928420158255,228.91761450086778","263.5,0.0"
"-197.92814925382118,-233.8149067638442","263.5,0.0"
"-197.92814925382118,-233.8149067638442","263.5,0.0"
"-219.96562514509424,-273.4338174534496","263.5,0.0"
"-205.80635281573268,-252.30718465393875","263.5,0.0"
"-197.92814925382118,-233.8149067638442","263.5,0.0"
"-182.3227836270744,-154.76939517946448","263.5,0.0"
"-192.235967113098,31.126037379261106","263.5,0.0"
"-164.2501877748873,-155.60956020839512","263.5,0.0"
"-245.80784644391224,231.4945998470066","263.5,0.0"
"-192.235967113098,31.126037379261106","263.5,0.0"
"-167.27541657345137,-89.16211607446894","263.5,0.0"
"-234.10021266624244,211.84164610158768","263.5,0.0"
"-217.20157883470893,139.6630125544616","263.5,0.0"
"-192.235967113098,31.126037379261106","263.5,0.0"
"-245.80784644391224,231.4945998470066","263.5,0.0"
"-208.96061398769234,82.76781412411947","263.5,0.0"
"-191.7914453393605,15.2456847531721","263.5,0.0"
"-186.0915955392411,66.8011882044375","263.5,0.0"
"-234.10021266624244,211.84164610158768","263.5,0.0"
"-162.58156475238502,-128.0987719539553","263.5,0.0"
"-238.18988239555802,199.20442740718136","263.5,0.0"
"-171.68085992647684,-90.5757400370203","263.5,0.0"
"-208.96061398769234,82.76781412411947","263.5,0.0"
"-171.68085992647684,-90.5757400370203","263.5,0.0"
"-234.61600304819854,-290.2541282301536","263.5,0.0"
"-228.05350770335917,-283.6608003929723","263.5,0.0"
"-234.61600304819854,-290.2541282301536","263.5,0.0"
"-234.61600304819854,-290.2541282301536","263.5,0.0"
"-228.05350770335917,-283.6608003929723","263.5,0.0"
"-239.16267361474797,-295.43887664284557","263.5,0.0"
"-176.83931695106776,-272.19197723455727","263.5,0.0"
"-229.84831205386945,-283.02817638451234","263.5,0.0"
"-243.30493744629632,-298.4834209543187","263.5,0.0"
"-197.41466577404208,-237.46751575102098","263.5,0.0"
"-143.8481985472281,-268.9838063400239","263.5,0.0"
"-133.8360581829038,-253.84749847650528","263.5,0.0"
"-239.04236439688952,-294.60684016370215","263.5,0.0"
"-205.80635281573268,-252.30718465393875","263.5,0.0"
"-197.92814925382118,-233.8149067638442","263.5,0.0"
"-205.80635281573268,-252.30718465393875","263.5,0.0"
"-205.80635281573268,-252.30718465393875","263.5,0.0"
"-238.18988239555802,199.20442740718136","263.5,0.0"
"-208.96061398769234,82.76781412411947","263.5,0.0"
"-238.18988239555802,199.20442740718136","263.5,0.0"
"-191.7914576437688,15.245711115305312","263.5,0.0"
"-238.18988239555802,199.20442740718136","263.5,0.0"
"-191.7914576437688,15.245711115305312","263.5,0.0"
"-208.96061398769234,82.76781412411947","263.5,0.0"
"-112.33926102682017,-180.9961031526327","263.5,0.0"
