ans,label
"-273.99237320940847,-1.429073600092331e-15","-274.0,0.0"
"-273.9989199863428,-6.612707991435168e-17","-274.0,0.0"
"-273.99878901948864,-4.0117996849786127e-16","-274.0,0.0"
"-273.9989652878485,-1.205109406095464e-16","-274.0,0.0"
"-273.99320915288666,-7.53310382628815e-15","-274.0,0.0"
"-273.95066247193245,4.285028351120274e-14","-274.0,0.0"
"-273.993597828387,3.144376930604033e-18","-274.0,0.0"
"-273.99706439882334,-5.138772812592982e-18","-274.0,0.0"
"-273.9941560877578,-2.048406176331312e-15","-274.0,0.0"
"-273.97391081424587,2.1035778798348087e-13","-274.0,0.0"
"-273.9877589538664,4.1595663919978775e-16","-274.0,0.0"
"-273.9051445226583,7.257322276826514e-13","-274.0,0.0"
"-273.9983986324547,-2.3026841375900108e-17","-274.0,0.0"
"-273.98922024221525,1.1777384675451932e-13","-274.0,0.0"
"-273.9758565125358,2.947659635752355e-14","-274.0,0.0"
"-273.99531506849416,3.224272786594841e-15","-274.0,0.0"
"-273.99736296199535,2.2539628799909213e-16","-274.0,0.0"
"-236.4036525625724,260.3654563393178","263.5,0.0"
"-219.14719234380465,195.22526953330998","263.5,0.0"
"-184.9102395928532,-108.48729451061445","263.5,0.0"
"-194.53621582419464,103.20904371589131","263.5,0.0"
"-174.57363112759282,-244.19143101989357","263.5,0.0"
"-250.21641708675583,244.12193139822568","263.5,0.0"
"-239.03455946919124,-293.7469626294951","263.5,0.0"
"-223.89734653198175,164.6667998297877","263.5,0.0"
"-188.8854311401859,-88.73574285821815","263.5,0.0"
"-179.63814852204825,-184.68441645964594","263.5,0.0"
"-74.92717283671833,-174.59468562540496","263.5,0.0"
"-232.63735304042524,-266.1701599727544","263.5,0.0"
"-220.86006359098926,137.46476163741033","263.5,0.0"
"-236.5692278828234,193.44395331838382","263.5,0.0"
"-219.7765874124141,124.59291537364308","263.5,0.0"
"-248.54507131211957,-301.4347113343156","263.5,0.0"
"-245.85073263291457,-301.35769359970436","263.5,0.0"
"-234.23935023433478,-276.92238427686425","263.5,0.0"
"-228.07066956850497,169.97706584020386","263.5,0.0"
"-65.98757386108139,-166.15950677872752","263.5,0.0"
"-255.74705460325782,257.3297838789164","263.5,0.0"
"-206.53081368384548,-153.27329273661053","263.5,0.0"
"-189.44269514230746,-172.24853426369373","263.5,0.0"
"255.43011349108963,0.31761609424256676","-274.0,-317.0"
"-245.81845815895736,-296.04510634311214","-274.0,-317.0"
"-210.4953988848487,-262.7089317365171","-274.0,-317.0"
"-241.56985179919843,-290.9427626209017","-274.0,-317.0"
"-240.85984702312734,-293.8525258593595","-274.0,-317.0"
"-229.7059862711941,-283.2089226127573","-274.0,-317.0"
"-239.8218023862774,-297.9986213799493","-274.0,-317.0"
"-181.78837762853848,-130.09842765983922","-274.0,-317.0"
"-243.29360324164693,-293.97043910476714","-274.0,-317.0"
"-235.76414734970652,-294.26494814264515","-274.0,-317.0"
"-248.48499943993144,-302.1424543551225","-274.0,-317.0"
"-217.3854819563721,-273.0027125342458","-274.0,-317.0"
"-217.64217363885484,-273.89711034334323","-274.0,-317.0"
"-228.86390029041533,-289.42754791171683","-274.0,-317.0"
"-250.830821692207,-302.4579015040258","-274.0,-317.0"
"-246.98740383215386,-301.510042631342","-274.0,-317.0"
"-185.87557450388755,-264.802261349163","-274.0,-317.0"
"-169.80389097570725,-257.5854046984023","-274.0,-317.0"
"-242.0199480040637,-293.7844542277062","-274.0,-317.0"
"-241.02913477373684,-295.13456118182876","-274.0,-317.0"
"-249.82455874360946,-302.43792487909013","-274.0,-317.0"
"-229.2366933768683,-291.73216972670343","-274.0,-317.0"
"-241.9848217447097,-294.63171676544334","-274.0,-317.0"
"-249.23776350457567,-302.6187689471135","-274.0,-317.0"
"-234.09523764017342,-288.77384443460323","-274.0,-317.0"
"-246.12346184107062,-297.8679804216199","-274.0,-317.0"
"-245.0666776778063,-296.5573685954978","-274.0,-317.0"
"-120.8576992909002,59.06004819110967","-274.0,-317.0"
"-210.64768272335291,-259.73867320460704","-274.0,-317.0"
"-244.66902273731094,-298.4370410548345","-274.0,-317.0"
"-190.20568290650328,-202.7131465866987","-274.0,-317.0"
"-228.15867817947685,-258.48044719696713","-274.0,-317.0"
"-234.13566248634442,-283.22434794154833","-274.0,-317.0"
"-236.94200049182956,-291.65284227373195","-274.0,-317.0"
"-237.86631713699154,-290.4594526087131","-274.0,-317.0"
"-248.02958305080034,-302.2821489554299","-274.0,-317.0"
"-217.43124596354892,-269.4965234083793","-274.0,-317.0"
"-226.78863442962398,-290.61153283964813","-274.0,-317.0"
"-243.14243778297242,-294.0218862697857","-274.0,-317.0"
"-252.25962056658028,-305.0691562927782","-274.0,-317.0"
"-238.5909674227713,-296.30851734794487","-274.0,-317.0"
"-245.5627865389896,-300.3584469135849","-274.0,-317.0"
"-238.530523332518,-284.5440084187717","-274.0,-317.0"
"-251.21229722859795,-303.3319994781823","-274.0,-317.0"
"-238.4144276920106,-297.9532579301267","-274.0,-317.0"
"-240.76486233071347,-299.6466857927808","-274.0,-317.0"
"17.944607566332706,-223.40613849274814","-274.0,-317.0"
"-28.381351828662446,-124.01533403154463","-274.0,-317.0"
"-119.00022400874107,-249.67450316113536","-274.0,-317.0"
"-259.58103494180904,-308.4346123655719","-274.0,-317.0"
"-252.85562897989027,-304.65163696273476","-274.0,-317.0"
"-190.10730985281188,-140.58662153772093","-274.0,-317.0"
"-198.554654634266,-245.3197387219043","-274.0,-317.0"
"-239.85213346274733,-294.05470086292553","-274.0,-317.0"
"-241.47681583303017,-298.6330765357925","-274.0,-317.0"
"-239.0155950688893,-296.1954760812296","-274.0,-317.0"
"-255.04982140053582,-304.1567457608279","-274.0,-317.0"
"-247.81160801713136,-301.6752667592118","-274.0,-317.0"
"-244.9104113210682,-300.33788294056467","-274.0,-317.0"
"9.605294827533726,-225.132161853835","-274.0,-317.0"
"-74.20708068468957,-154.84669091040269","-274.0,-317.0"
"-192.09168601029182,-270.4267978913849","-274.0,-317.0"
"-245.5089150741569,-296.3289266273466","-274.0,-317.0"
"263.5,0.0","-274.0,-317.0"
"-204.50404060906962,25.925995786065357","263.5,-317.0"
"263.3559087598926,-258.48449608920214","263.5,-317.0"
"263.43089190164324,-315.9871657988311","263.5,-317.0"
"260.8324014780207,-314.4410531955655","263.5,-317.0"
"107.17208796616069,-233.80798008292913","263.5,-317.0"
"261.13221466022776,-310.61801245447714","263.5,-317.0"
"262.3068094039898,-291.47638785147865","263.5,-317.0"
"263.4724686262944,-286.72358052571724","263.5,-317.0"
"261.49384950322604,-252.05754405021435","263.5,-317.0"
"262.6328147634561,-273.0389055562264","263.5,-317.0"
"263.2567729238714,-17.348083379470154","263.5,-317.0"
"262.8967121874504,-259.24750391834823","263.5,-317.0"
"263.4395347202243,215.49789157022315","263.5,-317.0"
"262.8246830637991,-302.1617948088533","263.5,-317.0"
"261.7714522649471,-314.5641291453576","263.5,-317.0"
"261.4318119028517,-290.5160128005082","263.5,-317.0"
"263.2950977080204,-311.1998044051909","263.5,-317.0"
"215.12444555168437,-307.3801307733811","263.5,-317.0"
"253.41281088624,-308.11021753784735","263.5,-317.0"
"258.0257686031404,-309.0877355542034","263.5,-317.0"
"261.73547702056385,-312.6118668749277","263.5,-317.0"
"262.90179641600514,-316.3769232260479","263.5,-317.0"
"263.46980117657813,-312.135387321817","263.5,-317.0"
"260.5177164483656,-312.0770009330008","263.5,-317.0"
"260.9439415526923,-261.7672465009964","263.5,-317.0"
"262.6438860645302,-315.2612588848824","263.5,-317.0"
"263.2502402546825,-307.7231098164225","263.5,-317.0"
"263.08949413742505,-303.2427463420772","263.5,-317.0"
"263.44419040200444,-278.54689853037087","263.5,-317.0"
"262.0919571534055,-313.9779104252593","263.5,-317.0"
"262.66805238143587,-316.12077727488395","263.5,-317.0"
"226.52237844710356,-311.6630049153873","263.5,-317.0"
"263.40825459459705,-316.0937041329455","263.5,-317.0"
"263.49999118015484,278.1477476873961","263.5,-317.0"
"263.31092010615737,-311.03201452325027","263.5,-317.0"
"260.8977081024195,-313.60659723717254","263.5,-317.0"
"263.4763118817305,-316.5556553813986","263.5,-317.0"
"263.4990561239365,233.2998531581096","263.5,-317.0"
"262.56753528762005,-315.6398993591747","263.5,-317.0"
"263.3860069208626,-316.2407952106224","263.5,-317.0"
"263.4118218524858,-281.9530667194051","263.5,-317.0"
"263.3038017647199,-316.5289158919444","263.5,-317.0"
"263.4565726826594,-316.68371342327976","263.5,-317.0"
"263.4687384782056,-311.8716895738894","263.5,-317.0"
"263.4992071005302,267.4620457205394","263.5,-317.0"
"263.491965354276,-295.2596799337508","263.5,-317.0"
"263.48214004648173,99.81780975178373","263.5,-317.0"
"263.36648252454864,-316.8470157693855","263.5,-317.0"
"208.60584004195294,-301.4102932452224","263.5,-317.0"
"263.47155936948485,-313.9788997168519","263.5,-317.0"
"263.4807738293451,-194.9252353026397","263.5,-317.0"
"263.45527361028263,-307.518046927887","263.5,-317.0"
"263.0506140573617,-213.66008236027847","263.5,-317.0"
"263.45649209467274,-179.22174560739313","263.5,-317.0"
"263.4761801873975,135.89952235124696","263.5,-317.0"
"263.362962489097,-237.4559655229118","263.5,-317.0"
"252.2273646479424,-313.67361257364973","263.5,-317.0"
"263.022548604888,-316.33407841579356","263.5,-317.0"
"263.4625866591351,-293.532915072377","263.5,-317.0"
"263.320760844845,-315.12444945542404","263.5,-317.0"
"263.4645745575429,-287.33760221521777","263.5,-317.0"
"263.1560478095963,-310.06576131403835","263.5,-317.0"
"263.444140169176,-311.1081611534197","263.5,-317.0"
"262.1949872860558,-309.15729876780097","263.5,-317.0"
"238.16814315938737,-303.7198038196657","263.5,-317.0"
"262.4772417096372,-315.4664781309493","263.5,-317.0"
"263.2596734008727,-315.01656654303684","263.5,-317.0"
"262.7498565575247,-307.46117220148517","263.5,-317.0"
"263.4980696580111,-276.7041671350962","263.5,-317.0"
"263.3136080823416,-308.6213375403588","263.5,-317.0"
"259.0749053731859,-315.65732185301204","263.5,-317.0"
"261.8326405703154,-315.40218151868885","263.5,-317.0"
"258.29731527806155,-312.1651631184941","263.5,-317.0"
"263.44279777685114,-302.8935198769074","263.5,-317.0"
"263.1136318390787,-309.85733905974075","263.5,-317.0"
"262.5216832881062,-314.1517087192551","263.5,-317.0"
"263.4199326345248,-105.6216918542898","263.5,-317.0"
"263.0891352259696,-315.28584929918316","263.5,-317.0"
"261.2744628455336,-314.8285557587478","263.5,-317.0"
"262.6897291964448,-315.2531354097864","263.5,-317.0"
"263.2481423049516,-315.7724533806131","263.5,-317.0"
"263.4820782841557,-316.6339446115154","263.5,-317.0"
"263.19830408347934,-312.32300691262685","263.5,-317.0"
"261.9156011388265,-316.0996675012077","263.5,-317.0"
"261.83455140296763,-315.4586341158565","263.5,-317.0"
"263.2537405066332,-237.95244095553335","263.5,-317.0"
"263.4833725941654,230.34108108410828","263.5,-317.0"
"263.40815329804065,-314.82366988576325","263.5,-317.0"
"260.1885234221138,-315.8807397208757","263.5,-317.0"
"263.1664369746534,-306.7337421433476","263.5,-317.0"
"261.909851598788,-315.28695190047983","263.5,-317.0"
"263.36719177293213,-316.7316852640637","263.5,-317.0"
"263.49999441441975,279.89186712773534","263.5,-317.0"
"263.49999198195394,279.450949597546","263.5,-317.0"
