ans,label
"-258.612,-332.45715","-274.0,-317.0"
"-260.32413,-324.50668","-274.0,-317.0"
"-127.76591,-156.40312","-274.0,-317.0"
"-240.1464,-294.2543","-274.0,-317.0"
"-270.51358,-333.18478","-274.0,-317.0"
"-241.278,-293.60086","-274.0,-317.0"
"-262.57495,-322.05994","-274.0,-317.0"
"-238.53911,-302.44006","-274.0,-317.0"
"-205.44174,-317.5666","-274.0,-317.0"
"-294.5183,-303.85703","-274.0,-317.0"
"-262.24445,-302.4456","-274.0,-317.0"
"-260.1106,-297.4062","-274.0,-317.0"
"-306.97968,-216.7106","-274.0,-317.0"
"-254.36456,-312.79532","-274.0,-317.0"
"-173.92438,-220.5183","-274.0,-317.0"
"-249.31061,-303.60342","-274.0,-317.0"
"-304.9426,-342.96695","-274.0,-317.0"
"-228.84937,-293.64908","-274.0,-317.0"
"-252.54395,-321.10367","-274.0,-317.0"
"-223.07837,-302.53198","-274.0,-317.0"
"-270.30844,-317.13516","-274.0,-317.0"
"-136.02905,-185.68561","-274.0,-317.0"
"-228.89154,-303.80734","-274.0,-317.0"
"-251.51338,-300.57294","-274.0,-317.0"
"-260.45325,-313.58926","-274.0,-317.0"
"-274.87335,-335.94205","-274.0,-317.0"
"-265.749,-327.01318","-274.0,-317.0"
"-311.84613,-269.2097","-274.0,-317.0"
"-222.841,-284.30405","-274.0,-317.0"
"-279.26688,-303.83768","-274.0,-317.0"
"-299.77347,-281.84152","-274.0,-317.0"
"259.42453,-275.98035","263.5,-317.0"
"274.21326,-331.30258","263.5,-317.0"
"259.2291,-406.56223","263.5,-317.0"
"335.12622,-410.21503","263.5,-317.0"
"263.0181,-355.4025","263.5,-317.0"
"279.40985,-227.41675","263.5,-317.0"
"248.66818,-158.79878","263.5,-317.0"
"254.81671,-42.207874","263.5,-317.0"
"255.65105,-336.40048","263.5,-317.0"
"272.34653,-355.41678","263.5,-317.0"
"256.51013,-328.3921","263.5,-317.0"
"251.97247,-328.4413","263.5,-317.0"
"265.531,-325.32993","263.5,-317.0"
"266.3932,-323.78012","263.5,-317.0"
"281.76608,-294.73236","263.5,-317.0"
"245.11392,-64.37146","263.5,-317.0"
"321.2697,-473.02063","263.5,-317.0"
"271.9168,-341.007","263.5,-317.0"
"265.02252,-330.6296","263.5,-317.0"
"283.7365,-11.257998","263.5,-317.0"
"300.5435,-267.19223","263.5,-317.0"
"303.44934,-18.2215","263.5,-317.0"
"312.4164,-168.70901","263.5,-317.0"
"263.32318,-284.31403","263.5,-317.0"
"275.5351,-341.31964","263.5,-317.0"
"214.14357,87.30223","263.5,-317.0"
"245.97322,214.47809","263.5,-317.0"
"303.78564,-155.02223","263.5,-317.0"
"282.07617,-335.03693","263.5,-317.0"
"264.25717,-261.2963","263.5,-317.0"
"292.01837,-93.49916","263.5,-317.0"
"285.75183,-20.205967","263.5,-317.0"
"342.36877,-157.10115","263.5,-317.0"
"262.42847,-284.57443","263.5,-317.0"
"276.386,-313.59146","263.5,-317.0"
"316.53522,-361.881","263.5,-317.0"
"286.80008,-368.06033","263.5,-317.0"
"266.10663,-299.9871","263.5,-317.0"
"285.91534,-289.14633","263.5,-317.0"
"290.04758,-324.36264","263.5,-317.0"
"276.68848,-374.0689","263.5,-317.0"
"322.1203,-358.5322","263.5,-317.0"
"267.7133,-328.14255","263.5,-317.0"
"279.91678,-231.77847","263.5,-317.0"
"271.54526,-338.71902","263.5,-317.0"
"277.86942,-240.97823","263.5,-317.0"
"298.15872,-312.4409","263.5,-317.0"
"272.84445,-335.06827","263.5,-317.0"
"272.80356,-311.40274","263.5,-317.0"
"270.47687,-326.98184","263.5,-317.0"
"308.38605,-231.77441","263.5,-317.0"
"264.86945,-24.46996","263.5,-317.0"
"276.20526,-341.67798","263.5,-317.0"
"282.27927,-296.6353","263.5,-317.0"
"297.07812,-121.18947","263.5,-317.0"
