ans,label
"-271.57440185546875,264.8997802734375","-274.0,280.0"
"-213.12045288085938,-185.111328125","-274.0,280.0"
"-274.42242431640625,262.3708801269531","-274.0,280.0"
"-270.5950927734375,71.82357025146484","-274.0,280.0"
"-254.2537384033203,273.0604553222656","-274.0,280.0"
"-263.11566162109375,272.9405212402344","-274.0,280.0"
"-271.0072021484375,274.1578674316406","-274.0,280.0"
"-349.36004638671875,338.45721435546875","-274.0,280.0"
"-350.7904968261719,-266.83154296875","-274.0,280.0"
"-202.16404724121094,42.14849853515625","-274.0,280.0"
"-272.7154846191406,290.4094543457031","-274.0,280.0"
"-190.25547790527344,157.3497772216797","-274.0,280.0"
"-272.4194641113281,104.52967071533203","-274.0,280.0"
"-269.0608215332031,273.1815490722656","-274.0,280.0"
"-265.770751953125,44.45560073852539","-274.0,280.0"
"-255.4447784423828,201.88792419433594","-274.0,280.0"
"-248.35391235351562,205.85313415527344","-274.0,280.0"
"-255.4447784423828,258.1680908203125","-274.0,280.0"
"-256.8614807128906,183.62374877929688","-274.0,280.0"
"-364.79254150390625,163.58433532714844","-274.0,280.0"
"-269.0654296875,17.456777572631836","-274.0,280.0"
"-270.5950927734375,71.82357025146484","-274.0,280.0"
"-274.1162109375,69.9375","-274.0,280.0"
"-266.28594970703125,257.890869140625","-274.0,280.0"
"-275.1478576660156,261.389892578125","-274.0,280.0"
"-275.1478576660156,257.77093505859375","-274.0,280.0"
"-274.42242431640625,262.3708801269531","-274.0,280.0"
"-230.30271911621094,248.2049102783203","-274.0,280.0"
"-185.80398559570312,201.39761352539062","-274.0,280.0"
"0.9504246711730957,284.16925048828125","0.0,280.0"
"-8.513157844543457,270.9566650390625","0.0,280.0"
"-12.671069145202637,246.14425659179688","0.0,280.0"
"-104.18838500976562,14.999614715576172","0.0,280.0"
"-222.23208618164062,-312.5540771484375","0.0,280.0"
"-19.676164627075195,263.0115051269531","0.0,280.0"
"-120.85753631591797,92.8236312866211","0.0,280.0"
"-51.08894348144531,188.52651977539062","0.0,280.0"
"-143.02976989746094,-113.81287384033203","0.0,280.0"
"-9.187204360961914,259.876953125","0.0,280.0"
"-34.73728561401367,235.0644989013672","0.0,280.0"
"-23.20457649230957,252.2418975830078","0.0,280.0"
"-150.86671447753906,114.59178161621094","0.0,280.0"
"-80.32183074951172,64.8570785522461","0.0,280.0"
"-61.61942672729492,17.911727905273438","0.0,280.0"
"-12.671069145202637,246.14425659179688","0.0,280.0"
"-46.252017974853516,141.32737731933594","0.0,280.0"
"-42.09410858154297,252.2418975830078","0.0,280.0"
"-27.547239303588867,255.86004638671875","0.0,280.0"
"-67.98571014404297,159.90304565429688","0.0,280.0"
"-215.99624633789062,-131.1591796875","0.0,280.0"
"-88.02530670166016,155.28187561035156","0.0,280.0"
"-29.70206069946289,229.18711853027344","0.0,280.0"
"3.2533702850341797,274.5956726074219","0.0,280.0"
"-36.85260772705078,294.8592834472656","0.0,280.0"
"-35.087799072265625,-64.09690856933594","0.0,280.0"
"-74.00794982910156,96.10507202148438","0.0,280.0"
"87.5080337524414,202.9595947265625","0.0,280.0"
"-30.18988800048828,282.1827087402344","0.0,280.0"
"17.384933471679688,218.91481018066406","0.0,280.0"
"-41.23794937133789,271.0937194824219","0.0,280.0"
"-22.540239334106445,265.2578125","0.0,280.0"
"-57.524986267089844,244.46876525878906","0.0,280.0"
"-10.879274368286133,260.5182800292969","0.0,280.0"
"-4.180205345153809,277.1200256347656","0.0,280.0"
"-10.879274368286133,260.5182800292969","0.0,280.0"
"-25.502939224243164,233.1001434326172","0.0,280.0"
"145.43515014648438,166.6884307861328","0.0,280.0"
"-21.17911720275879,249.2860107421875","0.0,280.0"
"-32.72185516357422,229.50645446777344","0.0,280.0"
"-10.878748893737793,264.6700439453125","0.0,280.0"
"-11.020092964172363,264.6700439453125","0.0,280.0"
"-17.546926498413086,246.16285705566406","0.0,280.0"
"-2.541156768798828,282.3074645996094","0.0,280.0"
"-31.646684646606445,255.46392822265625","0.0,280.0"
"-31.646684646606445,255.46392822265625","0.0,280.0"
"-133.85769653320312,52.807273864746094","0.0,280.0"
"-24.701393127441406,234.7255401611328","0.0,280.0"
"-103.82366180419922,25.182390213012695","0.0,280.0"
"-87.19397735595703,128.73828125","0.0,280.0"
"-133.33688354492188,-13.568280220031738","0.0,280.0"
"-73.93761444091797,208.70140075683594","0.0,280.0"
"-73.93761444091797,208.70140075683594","0.0,280.0"
"-74.0789566040039,177.17259216308594","0.0,280.0"
"-31.646684646606445,255.46392822265625","0.0,280.0"
"-31.646684646606445,255.46392822265625","0.0,280.0"
"-45.832035064697266,213.38414001464844","0.0,280.0"
"-31.788028717041016,209.83734130859375","0.0,280.0"
"-31.788028717041016,209.83734130859375","0.0,280.0"
"-34.046607971191406,231.58445739746094","0.0,280.0"
"-196.5421600341797,-17.891189575195312","0.0,280.0"
"3.2533702850341797,285.55914306640625","0.0,280.0"
"-19.817508697509766,224.67616271972656","0.0,280.0"
"-32.061073303222656,195.0826873779297","0.0,280.0"
"-19.96487808227539,234.7255401611328","0.0,280.0"
"-19.96487808227539,234.7255401611328","0.0,280.0"
"-19.96487808227539,234.7255401611328","0.0,280.0"
"-32.73895263671875,205.9616241455078","0.0,280.0"
"-11.293142318725586,270.9566650390625","0.0,280.0"
"-11.08607292175293,246.16285705566406","0.0,280.0"
"-134.79959106445312,60.96949768066406","0.0,280.0"
"-31.646684646606445,255.46392822265625","0.0,280.0"
"-32.061073303222656,195.0826873779297","0.0,280.0"
"-63.369258880615234,175.7886962890625","0.0,280.0"
"-179.5779266357422,-227.2586212158203","0.0,280.0"
"-94.15535736083984,30.885263442993164","0.0,280.0"
"-93.8823013305664,78.78650665283203","0.0,280.0"
"-65.45046997070312,149.7320098876953","0.0,280.0"
"-111.99011993408203,4.4643354415893555","0.0,280.0"
"-87.19397735595703,128.73828125","0.0,280.0"
"-19.817508697509766,224.67616271972656","0.0,280.0"
"-73.93761444091797,208.70140075683594","0.0,280.0"
"-87.0526351928711,132.60830688476562","0.0,280.0"
"-133.33688354492188,-13.568280220031738","0.0,280.0"
"-169.50047302246094,-83.3999252319336","0.0,280.0"
"-31.788028717041016,209.83734130859375","0.0,280.0"
"-93.74095916748047,110.3153305053711","0.0,280.0"
"-93.74095916748047,110.3153305053711","0.0,280.0"
"-93.8823013305664,78.78650665283203","0.0,280.0"
"-51.08894348144531,188.52651977539062","0.0,280.0"
"-106.08594512939453,20.117753982543945","0.0,280.0"
"-199.95947265625,-209.17926025390625","0.0,280.0"
"-93.8823013305664,78.78650665283203","0.0,280.0"
"-136.13299560546875,-243.89317321777344","0.0,280.0"
"-143.02976989746094,-113.81287384033203","0.0,280.0"
"-93.8823013305664,78.78650665283203","0.0,280.0"
"-143.02976989746094,-113.81287384033203","0.0,280.0"
"-221.06063842773438,-203.00253295898438","0.0,280.0"
"-120.85753631591797,92.8236312866211","0.0,280.0"
"-120.85753631591797,92.8236312866211","0.0,280.0"
"-93.74095916748047,110.3153305053711","0.0,280.0"
"-19.817508697509766,224.67616271972656","0.0,280.0"
"-16.442602157592773,256.08978271484375","0.0,280.0"
"4.325331211090088,294.2729797363281","0.0,280.0"
"-19.96487808227539,234.7255401611328","0.0,280.0"
"-61.35068130493164,334.2043151855469","0.0,280.0"
"-93.74095916748047,110.3153305053711","0.0,280.0"
"-93.74095916748047,110.3153305053711","0.0,280.0"
"-24.701393127441406,234.7255401611328","0.0,280.0"
"-169.50047302246094,-83.3999252319336","0.0,280.0"
"-133.33688354492188,-13.568280220031738","0.0,280.0"
"-174.2369842529297,-83.3999252319336","0.0,280.0"
"-87.0526351928711,132.60830688476562","0.0,280.0"
"-174.2369842529297,-83.3999252319336","0.0,280.0"
"-106.08594512939453,18.682146072387695","0.0,280.0"
"-93.74095916748047,110.3153305053711","0.0,280.0"
"-93.74095916748047,110.3153305053711","0.0,280.0"
"-106.08594512939453,18.682146072387695","0.0,280.0"
"-86.82821655273438,-61.870704650878906","0.0,280.0"
"-89.34937286376953,62.41408157348633","0.0,280.0"
"-108.69789123535156,45.16536331176758","0.0,280.0"
"-89.34937286376953,62.41408157348633","0.0,280.0"
"-104.18838500976562,14.999614715576172","0.0,280.0"
"-104.18838500976562,64.8570785522461","0.0,280.0"
"-115.1251220703125,172.31642150878906","0.0,280.0"
"-78.36397552490234,172.31642150878906","0.0,280.0"
"-4.832287788391113,269.1853332519531","0.0,280.0"
"-25.34807777404785,268.86590576171875","0.0,280.0"
"-8.99020004272461,266.9398193359375","0.0,280.0"
"-27.255090713500977,249.79888916015625","0.0,280.0"
"-143.02976989746094,-113.81287384033203","0.0,280.0"
"-199.95947265625,-193.45257568359375","0.0,280.0"
"-74.0789566040039,177.17259216308594","0.0,280.0"
"-23.975419998168945,213.0087890625","0.0,280.0"
"-14.77210521697998,345.5531921386719","0.0,280.0"
"-25.34807777404785,268.86590576171875","0.0,280.0"
"-11.293142318725586,270.9566650390625","0.0,280.0"
"3.3868494033813477,255.44436645507812","0.0,280.0"
"-15.451054573059082,246.14425659179688","0.0,280.0"
"-210.6245880126953,-231.23672485351562","0.0,280.0"
"-21.17911720275879,249.2860107421875","0.0,280.0"
"-51.08894348144531,188.52651977539062","0.0,280.0"
"-31.646684646606445,255.46392822265625","0.0,280.0"
"5.159554481506348,280.9982604980469","0.0,280.0"
"-82.31611633300781,132.60830688476562","0.0,280.0"
"-82.45745849609375,128.73828125","0.0,280.0"
"-107.32340240478516,-28.256013870239258","0.0,280.0"
"-133.33688354492188,-13.568280220031738","0.0,280.0"
"-174.2369842529297,-83.3999252319336","0.0,280.0"
"-174.2369842529297,-83.3999252319336","0.0,280.0"
"-87.19397735595703,128.73828125","0.0,280.0"
"-93.8823013305664,78.78650665283203","0.0,280.0"
"-93.74095916748047,110.3153305053711","0.0,280.0"
"-183.92987060546875,-144.62693786621094","0.0,280.0"
"-183.92987060546875,-144.62693786621094","0.0,280.0"
"-0.2698393762111664,279.75677490234375","0.0,280.0"
"-87.19397735595703,128.73828125","0.0,280.0"
"-103.82366180419922,25.182390213012695","0.0,280.0"
"-87.0526351928711,132.60830688476562","0.0,280.0"
"-74.0789566040039,177.17259216308594","0.0,280.0"
"-19.676164627075195,263.0115051269531","0.0,280.0"
"-41.56460952758789,141.32737731933594","0.0,280.0"
"-23.20457649230957,179.19703674316406","0.0,280.0"
"-27.255090713500977,249.79888916015625","0.0,280.0"
"-19.817508697509766,224.67616271972656","0.0,280.0"
"-251.02822875976562,-270.349853515625","0.0,280.0"
"-74.0789566040039,177.17259216308594","0.0,280.0"
"-105.9108657836914,123.53845977783203","0.0,280.0"
"-103.82366180419922,25.182390213012695","0.0,280.0"
"-217.4300994873047,-269.102783203125","0.0,280.0"
"-103.82366180419922,18.4757137298584","0.0,280.0"
"-9.187204360961914,259.876953125","0.0,280.0"
"-4.434741020202637,261.53472900390625","0.0,280.0"
"-27.547239303588867,244.8965606689453","0.0,280.0"
"-74.00794982910156,179.7160186767578","0.0,280.0"
"-74.00794982910156,177.94468688964844","0.0,280.0"
"263.2366943359375,277.8018798828125","263.5,280.0"
"260.51068115234375,279.01922607421875","263.5,280.0"
"260.51068115234375,279.01922607421875","263.5,280.0"
"263.5152282714844,279.01922607421875","263.5,280.0"
"260.51068115234375,279.01922607421875","263.5,280.0"
"263.5152282714844,279.01922607421875","263.5,280.0"
"258.3345947265625,283.9827880859375","263.5,280.0"
"259.7371826171875,279.26556396484375","263.5,280.0"
"261.8406066894531,275.6705627441406","263.5,280.0"
"264.0166931152344,278.4051208496094","263.5,280.0"
"260.6829528808594,280.0478515625","263.5,280.0"
"264.0166931152344,278.59942626953125","263.5,280.0"
"263.5475769042969,278.4642333984375","263.5,280.0"
"263.19049072265625,279.68157958984375","263.5,280.0"
"263.5475769042969,278.4642333984375","263.5,280.0"
"263.5475769042969,278.4642333984375","263.5,280.0"
"263.5475769042969,278.4642333984375","263.5,280.0"
"263.82611083984375,279.68157958984375","263.5,280.0"
"263.19049072265625,279.68157958984375","263.5,280.0"
"263.19049072265625,279.68157958984375","263.5,280.0"
"262.8372802734375,278.59942626953125","263.5,280.0"
"262.5587463378906,279.26556396484375","263.5,280.0"
"262.5587463378906,279.26556396484375","263.5,280.0"
"260.66119384765625,275.6705627441406","263.5,280.0"
"262.8372802734375,278.59942626953125","263.5,280.0"
"262.8372802734375,278.59942626953125","263.5,280.0"
"261.725830078125,280.6625671386719","263.5,280.0"
"263.19049072265625,279.68157958984375","263.5,280.0"
"263.82611083984375,279.68157958984375","263.5,280.0"
"263.82611083984375,279.68157958984375","263.5,280.0"
"263.82611083984375,279.68157958984375","263.5,280.0"
"261.725830078125,280.6625671386719","263.5,280.0"
"263.19049072265625,279.68157958984375","263.5,280.0"
"261.725830078125,280.6625671386719","263.5,280.0"
"261.725830078125,280.6625671386719","263.5,280.0"
"263.5475769042969,278.4642333984375","263.5,280.0"
"259.6374816894531,273.7401123046875","263.5,280.0"
"261.8135681152344,276.47467041015625","263.5,280.0"
"261.8135681152344,276.47467041015625","263.5,280.0"
"257.1822204589844,277.3351135253906","263.5,280.0"
"257.1822204589844,277.3351135253906","263.5,280.0"
"259.6374816894531,273.7401123046875","263.5,280.0"
"261.8135681152344,276.6689758300781","263.5,280.0"
"263.2366943359375,277.8018798828125","263.5,280.0"
"258.8724060058594,283.76806640625","263.5,280.0"
"263.271728515625,278.58416748046875","263.5,280.0"
"262.5587463378906,279.26556396484375","263.5,280.0"
"260.66119384765625,275.6705627441406","263.5,280.0"
"262.8372802734375,278.4051208496094","263.5,280.0"
"262.5587463378906,279.26556396484375","263.5,280.0"
"262.5937805175781,280.0478515625","263.5,280.0"
"258.8724060058594,283.76806640625","263.5,280.0"
"263.2366943359375,277.8018798828125","263.5,280.0"
"263.5152282714844,279.01922607421875","263.5,280.0"
"260.51068115234375,279.01922607421875","263.5,280.0"
"260.51068115234375,279.01922607421875","263.5,280.0"
"258.8724060058594,283.76806640625","263.5,280.0"
"263.271728515625,278.58416748046875","263.5,280.0"
"263.2366943359375,277.8018798828125","263.5,280.0"
"262.5587463378906,279.26556396484375","263.5,280.0"
"262.8372802734375,278.59942626953125","263.5,280.0"
"262.5587463378906,279.26556396484375","263.5,280.0"
"262.5937805175781,280.0478515625","263.5,280.0"
"262.8372802734375,278.59942626953125","263.5,280.0"
"262.8372802734375,278.59942626953125","263.5,280.0"
"260.51068115234375,279.01922607421875","263.5,280.0"
"263.2366943359375,277.8018798828125","263.5,280.0"
"262.8372802734375,278.4051208496094","263.5,280.0"
"261.8135681152344,276.47467041015625","263.5,280.0"
"257.1822204589844,277.3351135253906","263.5,280.0"
"261.8135681152344,276.6689758300781","263.5,280.0"
"257.1822204589844,277.3351135253906","263.5,280.0"
"257.1822204589844,277.3351135253906","263.5,280.0"
"261.8135681152344,276.47467041015625","263.5,280.0"
"257.1822204589844,277.3351135253906","263.5,280.0"
"263.5475769042969,278.4642333984375","263.5,280.0"
"263.5475769042969,278.4642333984375","263.5,280.0"
"263.5475769042969,278.4642333984375","263.5,280.0"
"263.82611083984375,279.68157958984375","263.5,280.0"
"263.82611083984375,279.68157958984375","263.5,280.0"
"263.5826110839844,278.58416748046875","263.5,280.0"
"263.19049072265625,279.68157958984375","263.5,280.0"
"264.0166931152344,278.59942626953125","263.5,280.0"
"260.51068115234375,279.01922607421875","263.5,280.0"
"263.271728515625,278.58416748046875","263.5,280.0"
"263.5826110839844,278.58416748046875","263.5,280.0"
"263.20513916015625,275.32501220703125","263.5,280.0"
"263.20513916015625,275.32501220703125","263.5,280.0"
"263.82611083984375,279.68157958984375","263.5,280.0"
"263.5036926269531,276.1581726074219","263.5,280.0"
"46.49005889892578,141.15972900390625","263.5,280.0"
"192.25778198242188,280.6625671386719","263.5,280.0"
"263.19049072265625,279.68157958984375","263.5,280.0"
"263.82611083984375,279.68157958984375","263.5,280.0"
"263.5826110839844,278.58416748046875","263.5,280.0"
"263.5475769042969,278.4642333984375","263.5,280.0"
"263.82611083984375,279.68157958984375","263.5,280.0"
"263.5475769042969,278.4642333984375","263.5,280.0"
"263.2366943359375,277.8018798828125","263.5,280.0"
"263.2366943359375,277.8018798828125","263.5,280.0"
"263.271728515625,278.58416748046875","263.5,280.0"
"263.2366943359375,277.8018798828125","263.5,280.0"
"263.271728515625,278.58416748046875","263.5,280.0"
"260.51068115234375,279.01922607421875","263.5,280.0"
"263.2366943359375,277.8018798828125","263.5,280.0"
"263.5152282714844,279.01922607421875","263.5,280.0"
"263.82611083984375,279.68157958984375","263.5,280.0"
"263.20513916015625,275.32501220703125","263.5,280.0"
"110.5428695678711,31.398757934570312","-274.0,0.0"
"-268.7197265625,274.0927429199219","-274.0,0.0"
"-118.79359436035156,152.14837646484375","-274.0,0.0"
"-187.81222534179688,202.1639404296875","-274.0,0.0"
"-185.80398559570312,201.39761352539062","-274.0,0.0"
"-187.81222534179688,202.1639404296875","-274.0,0.0"
"-101.46086883544922,149.56375122070312","-274.0,0.0"
"-255.73948669433594,79.31295013427734","-274.0,0.0"
"-255.73948669433594,79.31295013427734","-274.0,0.0"
"-115.69857788085938,177.10739135742188","-274.0,0.0"
"-106.5052261352539,79.42450714111328","-274.0,0.0"
"-184.70138549804688,168.98707580566406","-274.0,0.0"
"51.506134033203125,61.6422119140625","-274.0,0.0"
"-117.27315521240234,179.6920166015625","-274.0,0.0"
"-189.74745178222656,203.98223876953125","-274.0,0.0"
"-248.49429321289062,88.07620239257812","-274.0,0.0"
"177.1407928466797,16.71318244934082","-274.0,0.0"
"177.1407928466797,16.71318244934082","-274.0,0.0"
"177.1407928466797,23.317541122436523","-274.0,0.0"
"177.2821502685547,6.100593566894531","-274.0,0.0"
"177.1407928466797,23.317541122436523","-274.0,0.0"
"-203.4739227294922,233.72708129882812","-274.0,0.0"
"229.09400939941406,-9.041831016540527","-274.0,0.0"
"-29.008962631225586,4.170097827911377","-274.0,0.0"
"-29.150306701660156,21.38704490661621","-274.0,0.0"
"-250.0147247314453,62.41603088378906","-274.0,0.0"
"-295.293701171875,134.9963836669922","-274.0,0.0"
"135.3321533203125,118.09896850585938","-274.0,0.0"
"-189.74745178222656,203.98223876953125","-274.0,0.0"
"-118.79359436035156,152.14837646484375","-274.0,0.0"
"-118.79359436035156,152.14837646484375","-274.0,0.0"
"-189.74745178222656,203.98223876953125","-274.0,0.0"
"-176.1732940673828,208.94578552246094","-274.0,0.0"
"153.46536254882812,32.43816375732422","-274.0,0.0"
"114.13519287109375,17.86452293395996","-274.0,0.0"
"250.49559020996094,9.269332885742188","-274.0,0.0"
"250.49559020996094,9.269332885742188","-274.0,0.0"
"261.7015686035156,-7.531405925750732","-274.0,0.0"
"139.41632080078125,-6.864383220672607","-274.0,0.0"
"250.49559020996094,9.269332885742188","-274.0,0.0"
"153.46536254882812,32.43816375732422","-274.0,0.0"
"-118.79359436035156,152.14837646484375","-274.0,0.0"
"-118.79359436035156,152.14837646484375","-274.0,0.0"
"-189.74745178222656,203.98223876953125","-274.0,0.0"
"-117.27315521240234,179.6920166015625","-274.0,0.0"
"180.88877868652344,-35.8944206237793","-274.0,0.0"
"134.87062072753906,5.368466854095459","-274.0,0.0"
"-185.80398559570312,201.39761352539062","-274.0,0.0"
"-118.79359436035156,152.14837646484375","-274.0,0.0"
"-39.08723831176758,79.42450714111328","-274.0,0.0"
"-142.14186096191406,168.98707580566406","-274.0,0.0"
"130.52490234375,27.20330238342285","-274.0,0.0"
"206.02261352539062,23.317541122436523","-274.0,0.0"
"206.02261352539062,16.71318244934082","-274.0,0.0"
"-184.70138549804688,168.98707580566406","-274.0,0.0"
"-184.70138549804688,168.98707580566406","-274.0,0.0"
"-177.90525817871094,194.64723205566406","-274.0,0.0"
"-101.46086883544922,149.56375122070312","-274.0,0.0"
"-5.574158668518066,4.891202449798584","-274.0,0.0"
"168.0966033935547,45.51860809326172","-274.0,0.0"
"135.3321533203125,118.09896850585938","-274.0,0.0"
"168.0966033935547,45.51860809326172","-274.0,0.0"
"168.0966033935547,45.51860809326172","-274.0,0.0"
"-176.1732940673828,208.94578552246094","-274.0,0.0"
"153.46536254882812,32.43816375732422","-274.0,0.0"
"153.46536254882812,32.43816375732422","-274.0,0.0"
"156.61126708984375,10.50789737701416","-274.0,0.0"
"156.46990966796875,23.003950119018555","-274.0,0.0"
"153.46536254882812,32.43816375732422","-274.0,0.0"
"74.2293472290039,48.458702087402344","-274.0,0.0"
"-101.46086883544922,149.56375122070312","-274.0,0.0"
"68.8388442993164,58.39522933959961","-274.0,0.0"
"-185.80398559570312,201.39761352539062","-274.0,0.0"
"-101.46086883544922,149.56375122070312","-274.0,0.0"
"53.61333084106445,92.40202331542969","-274.0,0.0"
"-224.70468139648438,216.1076202392578","-274.0,0.0"
"-115.69857788085938,177.10739135742188","-274.0,0.0"
"-101.46086883544922,149.56375122070312","-274.0,0.0"
"-185.80398559570312,201.39761352539062","-274.0,0.0"
"-117.27315521240234,179.6920166015625","-274.0,0.0"
"-118.79359436035156,152.14837646484375","-274.0,0.0"
"-17.952434539794922,119.87273406982422","-274.0,0.0"
"-224.70468139648438,216.1076202392578","-274.0,0.0"
"51.506134033203125,61.6422119140625","-274.0,0.0"
"-189.74745178222656,203.98223876953125","-274.0,0.0"
"36.280609130859375,95.64900207519531","-274.0,0.0"
"-117.27315521240234,179.6920166015625","-274.0,0.0"
"36.280609130859375,95.64900207519531","-274.0,0.0"
"233.9886016845703,6.117434024810791","-274.0,0.0"
"213.83871459960938,12.780268669128418","-274.0,0.0"
"233.9886016845703,6.117434024810791","-274.0,0.0"
"233.9886016845703,6.117434024810791","-274.0,0.0"
"213.83871459960938,12.780268669128418","-274.0,0.0"
"237.21983337402344,-3.0457797050476074","-274.0,0.0"
"59.92677688598633,-80.4675521850586","-274.0,0.0"
"211.1592254638672,-14.01229190826416","-274.0,0.0"
"243.71658325195312,-6.791642665863037","-274.0,0.0"
"206.02261352539062,23.317541122436523","-274.0,0.0"
"60.06812286376953,-87.08589172363281","-274.0,0.0"
"90.3705825805664,-74.38668823242188","-274.0,0.0"
"234.1299591064453,-2.3843393325805664","-274.0,0.0"
"156.46990966796875,23.003950119018555","-274.0,0.0"
"153.46536254882812,32.43816375732422","-274.0,0.0"
"156.46990966796875,23.003950119018555","-274.0,0.0"
"156.46990966796875,23.003950119018555","-274.0,0.0"
"-189.74745178222656,203.98223876953125","-274.0,0.0"
"-117.27315521240234,179.6920166015625","-274.0,0.0"
"-189.74745178222656,203.98223876953125","-274.0,0.0"
"-118.79359436035156,152.14837646484375","-274.0,0.0"
"-189.74745178222656,203.98223876953125","-274.0,0.0"
"-118.79359436035156,152.14837646484375","-274.0,0.0"
"-117.27315521240234,179.6920166015625","-274.0,0.0"
"31.10622215270996,22.1081485748291","-274.0,0.0"
"168.0966033935547,45.51860809326172","-274.0,0.0"
"168.0966033935547,45.51860809326172","-274.0,0.0"
"174.514892578125,71.17878723144531","-274.0,0.0"
"-5.574158668518066,4.891202449798584","-274.0,0.0"
"-101.46086883544922,149.56375122070312","-274.0,0.0"
