ans,label
"263.4967303378153,241.3293982526369","263.5,280.0"
"263.4990958186646,271.8933421014103","263.5,280.0"
"263.4773391865143,228.10036465312078","263.5,280.0"
"263.49584170812216,254.36539958454932","263.5,280.0"
"263.498946499062,273.15120069778334","263.5,280.0"
"-273.9844857002284,8.674220296307744e-11","-274.0,0.0"
"-273.9980187029294,4.3097774204833707e-13","-274.0,0.0"
"-273.9992449420141,1.0531093216393475e-13","-274.0,0.0"
"-273.99866557620544,5.716137527322399e-13","-274.0,0.0"
"-273.9991721132277,7.87410566939669e-14","-274.0,0.0"
"-273.98674209392817,6.882336586794123e-11","-274.0,0.0"
"-273.99475717891073,4.62549864531502e-12","-274.0,0.0"
"-273.9994276256143,1.036347243331937e-14","-274.0,0.0"
"-273.9987164784344,1.0506085232290224e-13","-274.0,0.0"
"-273.99185936927415,9.314638812934666e-12","-274.0,0.0"
"-273.99595939343595,4.025133028453651e-12","-274.0,0.0"
"-273.99877724101975,3.364808659366927e-13","-274.0,0.0"
"-273.99686511058604,1.2047272463375547e-12","-274.0,0.0"
"-273.9978983437259,9.671747264881958e-13","-274.0,0.0"
"-273.9987116055346,1.4010091130500052e-12","-274.0,0.0"
"-273.9819211249669,2.0445341618384804e-11","-274.0,0.0"
"-273.9959664116434,6.959649560803027e-12","-274.0,0.0"
"-273.99898017178646,1.0437223159506326e-13","-274.0,0.0"
"30.660606323343625,121.25988725963545","263.5,0.0"
"-224.4213100776529,222.8315851966354","263.5,0.0"
"-237.54489919247345,-284.92022960830946","263.5,0.0"
"-208.19140251051306,-177.38264718202845","263.5,0.0"
"-182.55299566374197,-242.93196367191922","263.5,0.0"
"-203.87126885142695,133.1948818492515","263.5,0.0"
"-237.80951129013243,-289.8592856765026","263.5,0.0"
"-199.93146189109652,195.3587304666621","263.5,0.0"
"-195.19479685728265,-116.56187748493903","263.5,0.0"
"-220.99508772730292,-260.4102143353375","263.5,0.0"
"-96.24485472936885,-181.87295729661855","263.5,0.0"
"-247.09788949207723,-287.46445731760105","263.5,0.0"
"-230.91349058598175,215.98528575544594","263.5,0.0"
"-212.27522891618833,116.35923720035862","263.5,0.0"
"-227.9004257233015,-195.28284281309607","263.5,0.0"
"-231.68814828311784,-297.04505907258135","263.5,0.0"
"-194.74831089678074,-295.1599091817043","263.5,0.0"
"-243.9910610616713,-287.56356724717625","263.5,0.0"
"-212.7101662223243,-85.28866500879758","263.5,0.0"
"-76.56176661295831,-167.76118350989418","263.5,0.0"
"-200.16249897187075,95.36647677902647","263.5,0.0"
"-244.9982108363014,-280.7293474354701","263.5,0.0"
"-196.06757035063492,-130.65743398864288","263.5,0.0"
"-245.33994814787107,0.00017142475769066148","-274.0,-317.0"
"-257.17937621622787,-303.9032355661484","-274.0,-317.0"
"-215.1472392503547,-274.0306565196952","-274.0,-317.0"
"-245.5919114691508,-295.02640934329975","-274.0,-317.0"
"-245.87735920530582,-293.42403874065985","-274.0,-317.0"
"-238.47454855348786,-291.1627708172746","-274.0,-317.0"
"-198.34969741765622,-287.5974584284704","-274.0,-317.0"
"-230.018567859438,-272.42621144349687","-274.0,-317.0"
"-240.35832671091975,-292.3591921991465","-274.0,-317.0"
"-221.79480799792464,-294.79631161299767","-274.0,-317.0"
"-217.70601073201226,-297.2624594627123","-274.0,-317.0"
"-232.58873208266846,-274.56840396924235","-274.0,-317.0"
"-219.08949752748322,-278.82039007358253","-274.0,-317.0"
"-187.16776831032405,-285.9031794028124","-274.0,-317.0"
"-253.6498262412197,-303.34887927940235","-274.0,-317.0"
"-235.68256327323584,-299.60238507861504","-274.0,-317.0"
"-140.9672988747859,-256.2337949348148","-274.0,-317.0"
"-146.85894327441292,-226.11816056189127","-274.0,-317.0"
"-246.87037772580257,-297.7791919685478","-274.0,-317.0"
"-246.00185585352338,-299.1026292453171","-274.0,-317.0"
"-230.9455663418994,-295.69232354627457","-274.0,-317.0"
"-240.14484947088775,-295.0817804308899","-274.0,-317.0"
"-250.5156357292529,-298.5966353938493","-274.0,-317.0"
"-232.1800461171257,-296.20116964977933","-274.0,-317.0"
"-220.15174551593873,-283.2662832752103","-274.0,-317.0"
"-247.84679281468334,-296.797666821014","-274.0,-317.0"
"-243.5718097783766,-298.06745485826104","-274.0,-317.0"
"-215.4467715790529,235.54971172674414","-274.0,-317.0"
"-226.80945670432766,-288.8923937637592","-274.0,-317.0"
"-236.55268770052848,-295.16300908230187","-274.0,-317.0"
"-217.79808422778427,-240.98824391633934","-274.0,-317.0"
"-237.15266883707088,-244.80491238922605","-274.0,-317.0"
"-238.61995207056611,-281.5856088103028","-274.0,-317.0"
"-240.6172428163601,-291.6392227545293","-274.0,-317.0"
"-253.05946510811822,-302.63438425039476","-274.0,-317.0"
"-236.5038556901696,-300.1513478310226","-274.0,-317.0"
"-240.2876556184042,-285.2847524876124","-274.0,-317.0"
"-167.96210144618522,-282.54803627496585","-274.0,-317.0"
"-244.57324825945233,-288.2343194618006","-274.0,-317.0"
"-194.2639364617848,-298.7640760366339","-274.0,-317.0"
"-202.3918371547328,-290.7143484588014","-274.0,-317.0"
"-226.4448759213128,-294.9472948886396","-274.0,-317.0"
"-247.36786088408007,-298.31118453790623","-274.0,-317.0"
"-241.4385123894252,-299.22270419639244","-274.0,-317.0"
"-164.3327151817303,-289.44665296107996","-274.0,-317.0"
"-65.57813282298514,-295.1355095449835","-274.0,-317.0"
"-136.87624490320013,-197.2999574933201","-274.0,-317.0"
"-71.92088220015285,-90.54122070223093","-274.0,-317.0"
"26.706438858499894,-272.5694854147732","-274.0,-317.0"
"-259.70776789155093,-308.34455637532915","-274.0,-317.0"
"-228.89197901192455,-298.08689539146144","-274.0,-317.0"
"-220.96551987557848,-209.83230931527032","-274.0,-317.0"
"-227.3468514580104,-276.3751662169816","-274.0,-317.0"
"-228.94998928961104,-288.20395996712614","-274.0,-317.0"
"-220.97132647701275,-292.98101134508033","-274.0,-317.0"
"-205.156179282695,-288.55549144372344","-274.0,-317.0"
"-260.3357812036553,-304.4728086358605","-274.0,-317.0"
"-227.14644228789876,-297.0345313042635","-274.0,-317.0"
"-211.19673952265725,-294.6685609218548","-274.0,-317.0"
"41.70547763117793,-242.22288155555725","-274.0,-317.0"
"-135.89400300414945,-192.9724985959474","-274.0,-317.0"
"-216.375060406697,-278.7232566946768","-274.0,-317.0"
"-239.774141816939,-292.98439054632036","-274.0,-317.0"
"263.5,0.0","-274.0,-317.0"
"-253.17026732734624,-288.88836854658496","263.5,-317.0"
"263.4648814050134,73.16893021385545","263.5,-317.0"
"263.4904611646163,77.19615412009912","263.5,-317.0"
"260.7184129886439,-284.63566530143726","263.5,-317.0"
"246.8282536748145,-297.511651173234","263.5,-317.0"
"260.6164646877662,-268.8115470232442","263.5,-317.0"
"260.7750511163373,-212.7342262081802","263.5,-317.0"
"263.4997747500758,267.8418895719822","263.5,-317.0"
"261.526936996397,-218.62007182626985","263.5,-317.0"
"263.3404539568028,146.69339126088744","263.5,-317.0"
"236.82822300322005,-37.705693773925304","263.5,-317.0"
"262.6094095469482,-69.41675263212528","263.5,-317.0"
"263.4003011087209,158.73263054144627","263.5,-317.0"
"263.1276523222656,-36.803382452053484","263.5,-317.0"
"261.2238718084746,-295.4684946650523","263.5,-317.0"
"261.87108279696196,-141.21377124707215","263.5,-317.0"
"263.3739262157984,-144.76227449059115","263.5,-317.0"
"254.75607048615058,-311.7873360257363","263.5,-317.0"
"258.3325304486575,-273.544694758486","263.5,-317.0"
"255.11778035696852,-272.2520357449539","263.5,-317.0"
"263.2934868616958,-47.05706465712865","263.5,-317.0"
"263.2921726643631,-262.44246628169094","263.5,-317.0"
"263.4907978047825,-106.25870988253055","263.5,-317.0"
"258.11905537191785,-282.4923906738404","263.5,-317.0"
"259.9932713569269,-123.14017470460385","263.5,-317.0"
"263.3123956587433,-157.6461615395383","263.5,-317.0"
"263.39115932137577,-35.03861190616044","263.5,-317.0"
"263.4960255109286,230.75813983354027","263.5,-317.0"
"263.4951770775093,237.26525391308132","263.5,-317.0"
"262.58457410725697,-264.5437899970493","263.5,-317.0"
"262.76546045512737,-296.0976731751798","263.5,-317.0"
"258.959978725204,-316.27303232553186","263.5,-317.0"
"263.4586836592328,-93.6620916533999","263.5,-317.0"
"263.5000199145746,279.4782187742737","263.5,-317.0"
"263.38232023221406,-91.23687697263676","263.5,-317.0"
"261.8963248292532,-208.58554575123708","263.5,-317.0"
"263.4980133022681,-23.418853614260968","263.5,-317.0"
"263.49981972804443,276.64565081711487","263.5,-317.0"
"262.957993608657,-237.7642361560538","263.5,-317.0"
"263.4487483712607,-187.7331898047894","263.5,-317.0"
"263.46625576803103,119.76245598721016","263.5,-317.0"
"263.37391685703756,-253.55155068585782","263.5,-317.0"
"263.49498566520344,20.62917452220978","263.5,-317.0"
"263.49334852190054,163.31394870974555","263.5,-317.0"
"263.4999210184855,277.9714960715172","263.5,-317.0"
"263.4984245491161,230.7646673044523","263.5,-317.0"
"263.496038038105,243.18000000845615","263.5,-317.0"
"263.3866984149632,-299.3495880617734","263.5,-317.0"
"238.58435136895378,-300.8865568260662","263.5,-317.0"
"263.49695390532645,179.11655361027834","263.5,-317.0"
"263.49941388479675,261.7464070368919","263.5,-317.0"
"263.4829735513715,95.14747082115412","263.5,-317.0"
"263.14637610427064,-10.259869680245174","263.5,-317.0"
"263.4971902463043,243.29055733247822","263.5,-317.0"
"263.4962036862836,261.246704772863","263.5,-317.0"
"263.48285078884123,165.91983829304127","263.5,-317.0"
"260.7894918224143,-305.0671692058386","263.5,-317.0"
"263.287398714335,-274.79442838785417","263.5,-317.0"
"263.4947680267875,142.6803975964297","263.5,-317.0"
"263.441892508131,-47.208000261895904","263.5,-317.0"
"263.4964565923822,209.59988864299487","263.5,-317.0"
"263.3928054548568,-73.74552237636453","263.5,-317.0"
"263.48577692566846,46.09953715401116","263.5,-317.0"
"263.0619742592259,-47.246725315621006","263.5,-317.0"
"261.0964453749299,-224.6905673344154","263.5,-317.0"
"262.0001419073225,-281.81367981873336","263.5,-317.0"
"263.4505973650886,64.74666737244752","263.5,-317.0"
"263.3575195227478,69.2583111433596","263.5,-317.0"
"263.49999946713865,266.0572572523129","263.5,-317.0"
"263.46773626334095,117.68406179687872","263.5,-317.0"
"261.01219769013034,-311.8802590276755","263.5,-317.0"
"262.3593540598573,-223.9648072458367","263.5,-317.0"
"262.783578848923,-193.52805407033884","263.5,-317.0"
"263.4710622449213,69.33764061828333","263.5,-317.0"
"263.1890193936418,-108.28378639169387","263.5,-317.0"
"262.59437787697493,-229.21572744165314","263.5,-317.0"
"263.4841423356153,206.73206579615453","263.5,-317.0"
"263.1045503197256,-237.6732194400647","263.5,-317.0"
"262.35054428192745,-262.16864664627064","263.5,-317.0"
"262.4440622035899,-286.43072818730434","263.5,-317.0"
"263.2765238492519,-257.4344421229134","263.5,-317.0"
"263.4818341685603,-223.09907873977258","263.5,-317.0"
"263.126521693202,-142.3794985511522","263.5,-317.0"
"262.77502976805437,-292.6456374496738","263.5,-317.0"
"262.5339755752574,-293.0749207470071","263.5,-317.0"
"263.4988241853673,259.38477502127205","263.5,-317.0"
"263.474614725156,236.69242687097176","263.5,-317.0"
"263.47682525402263,143.92121941745881","263.5,-317.0"
"260.97599137227115,-313.7998645528096","263.5,-317.0"
"263.4159954504262,60.2801404877373","263.5,-317.0"
"261.915153035257,-290.4241956874321","263.5,-317.0"
"263.4680386398852,-157.16691079356485","263.5,-317.0"
"263.4999879958382,279.9886275728883","263.5,-317.0"
"263.49999780316784,279.98142782447866","263.5,-317.0"
