ans,label
"-266.205,-320.418","-274.0,-317.0"
"-239.99188,-313.2655","-274.0,-317.0"
"-234.18987,-295.29758","-274.0,-317.0"
"-258.88095,-322.40033","-274.0,-317.0"
"-231.69572,-295.6497","-274.0,-317.0"
"-227.29242,-317.79733","-274.0,-317.0"
"-241.5264,-255.8211","-274.0,-317.0"
"-231.18747,-307.82693","-274.0,-317.0"
"-244.89545,-302.38824","-274.0,-317.0"
"-280.65384,-308.81827","-274.0,-317.0"
"-239.68474,-304.57358","-274.0,-317.0"
"-165.3106,-293.65823","-274.0,-317.0"
"-231.82443,-296.67505","-274.0,-317.0"
"-257.8756,-320.29996","-274.0,-317.0"
"-208.12476,-293.70316","-274.0,-317.0"
"-221.54312,-305.1057","-274.0,-317.0"
"-169.15573,-354.81342","-274.0,-317.0"
"-259.74866,-358.67865","-274.0,-317.0"
"-220.24461,-201.69633","-274.0,-317.0"
"-211.65088,-287.0241","-274.0,-317.0"
"-235.36284,-291.6401","-274.0,-317.0"
"-252.09296,-316.87027","-274.0,-317.0"
"-217.41754,-301.22232","-274.0,-317.0"
"-265.48987,-327.88663","-274.0,-317.0"
"-244.77394,-264.84964","-274.0,-317.0"
"-177.29895,-231.71225","-274.0,-317.0"
"-277.31564,-319.64667","-274.0,-317.0"
"-304.1025,-299.12643","-274.0,-317.0"
"259.02478,-223.21518","263.5,-317.0"
"291.55167,-298.52","263.5,-317.0"
"301.41644,-354.0473","263.5,-317.0"
"284.33475,-361.42688","263.5,-317.0"
"276.14932,-337.73965","263.5,-317.0"
"270.72202,-270.71243","263.5,-317.0"
"262.8897,-38.13753","263.5,-317.0"
"283.8333,-86.050156","263.5,-317.0"
"270.4362,-333.20517","263.5,-317.0"
"293.25693,-331.78284","263.5,-317.0"
"289.04752,-329.2409","263.5,-317.0"
"245.7035,-315.5048","263.5,-317.0"
"268.20413,-290.90723","263.5,-317.0"
"287.12494,-320.84375","263.5,-317.0"
"276.31015,-312.60632","263.5,-317.0"
"277.43295,-35.14889","263.5,-317.0"
"315.25635,-348.8168","263.5,-317.0"
"292.95993,-335.74655","263.5,-317.0"
"298.47946,-315.24033","263.5,-317.0"
"276.65735,-10.1413555","263.5,-317.0"
"295.22675,-280.8731","263.5,-317.0"
"300.53445,108.44896","263.5,-317.0"
"297.99478,-110.46535","263.5,-317.0"
"269.39804,-249.46164","263.5,-317.0"
"293.05417,-335.17303","263.5,-317.0"
"265.20737,212.53978","263.5,-317.0"
"293.2733,176.75717","263.5,-317.0"
"233.56708,-181.97386","263.5,-317.0"
"272.96442,-343.23572","263.5,-317.0"
"279.29095,-68.94594","263.5,-317.0"
"280.45203,115.78955","263.5,-317.0"
"324.91977,5.5689483","263.5,-317.0"
"260.42053,-72.301865","263.5,-317.0"
"273.98682,-289.58157","263.5,-317.0"
"267.82523,-257.28342","263.5,-317.0"
"240.34299,-299.50903","263.5,-317.0"
"286.1887,-275.92072","263.5,-317.0"
"255.90239,-282.85782","263.5,-317.0"
"287.91843,-262.17245","263.5,-317.0"
"261.86093,-255.61383","263.5,-317.0"
"259.36893,-296.04898","263.5,-317.0"
"299.15143,-268.732","263.5,-317.0"
"298.52365,-331.42978","263.5,-317.0"
"278.69836,-203.00212","263.5,-317.0"
"292.3304,-337.27603","263.5,-317.0"
"293.12274,-226.99251","263.5,-317.0"
"253.26471,-309.40503","263.5,-317.0"
"306.08582,-323.01874","263.5,-317.0"
"269.89685,-265.32913","263.5,-317.0"
"297.51477,-312.91394","263.5,-317.0"
"331.72394,-224.06866","263.5,-317.0"
"264.87585,-48.590004","263.5,-317.0"
"296.77225,-331.05948","263.5,-317.0"
"239.07649,-304.65323","263.5,-317.0"
"308.8521,-118.933716","263.5,-317.0"
