ans,label
"-259.51928834266664,261.90253423223476","-274.0,280.0"
"-255.1380575850344,266.9362198021772","-274.0,280.0"
"-261.69297458658184,267.02872800936166","-274.0,280.0"
"-261.90696598745853,266.1914637192567","-274.0,280.0"
"-259.51928834266664,261.90253423223476","-274.0,280.0"
"-257.12564301847306,262.6598048508895","-274.0,280.0"
"-257.3729205931013,265.6513163359414","-274.0,280.0"
"-257.36619274926034,266.1088393501268","-274.0,280.0"
"-183.33518763474422,183.17836034618085","-274.0,280.0"
"-192.14007508342547,230.53248713450012","-274.0,280.0"
"156.63967397462056,51.83421081619599","-274.0,280.0"
"-239.67211908985655,259.03490605195475","-274.0,280.0"
"-261.69297458658184,267.02872800936166","-274.0,280.0"
"-252.0811161868569,261.9124605299585","-274.0,280.0"
"-255.19830064908092,253.33180682512466","-274.0,280.0"
"-230.18427491473267,242.49124485335778","-274.0,280.0"
"-247.11096095447283,233.62460684138932","-274.0,280.0"
"-76.25586844700592,-261.72351601719856","-274.0,280.0"
"261.5545816635995,142.8237242778996","-274.0,280.0"
"-260.3460987616736,262.30976944201393","-274.0,280.0"
"-252.5606073679064,259.4167812507076","-274.0,280.0"
"-218.07731431273987,247.27984873356763","-274.0,280.0"
"-257.3729205931013,265.6513163359414","-274.0,280.0"
"-145.44147061445983,-160.7134234982077","-274.0,280.0"
"-237.54927544604288,162.08069730200805","-274.0,280.0"
"-218.0773201832517,247.27984871050285","-274.0,280.0"
"-239.78785861684355,258.9060248044061","-274.0,280.0"
"241.58196423596837,9.702215483859618","-274.0,280.0"
"259.5710312658061,1.025048679819065","-274.0,280.0"
"192.81742554633365,34.433712247417134","-274.0,280.0"
"234.0088653344319,13.654888341299738","-274.0,280.0"
"-255.56845298530698,254.02482747032627","-274.0,280.0"
"-255.35202456608658,266.23910426618386","-274.0,280.0"
"153.49959673080593,-22.30560313165188","-274.0,280.0"
"203.3769966107934,29.20729684006983","-274.0,280.0"
"-84.68352387676714,83.74578156974167","-274.0,280.0"
"-161.5551185370423,-122.17450056225061","-274.0,280.0"
"-244.97147499846142,251.05446642480092","-274.0,280.0"
"252.89299301925348,252.4175186958164","-274.0,280.0"
"257.510259675033,255.88861067034304","-274.0,280.0"
"-239.78785861684355,258.9060248044061","-274.0,280.0"
"59.51501907638158,74.83119664393598","-274.0,280.0"
"209.93635877455836,25.04254034389669","-274.0,280.0"
"-258.17445695688434,268.8081245392823","-274.0,280.0"
"235.55924972717185,-285.94197949022055","-274.0,280.0"
"-257.3729205931013,265.6513163359414","-274.0,280.0"
"181.067071632815,37.80697372609575","-274.0,280.0"
"-243.6403035857693,257.04971017490607","-274.0,280.0"
"-257.12564301847306,262.6598048508895","-274.0,280.0"
"-246.03822933242873,262.3973808598421","-274.0,280.0"
"-239.50551721814554,67.79731707228348","-274.0,280.0"
"41.91661598533392,-48.88322354853153","-274.0,280.0"
"191.87985319155268,-152.23499831184745","-274.0,280.0"
"-234.35515882226173,175.6203466448933","-274.0,280.0"
"-205.43517952610273,119.69080439535901","-274.0,280.0"
"59.74508186239109,92.2224569314858","-274.0,280.0"
"-261.0255362535154,263.163675234704","-274.0,280.0"
"175.39954229610157,26.095635761506855","-274.0,280.0"
"-20.727020056965557,140.64014505091473","-274.0,280.0"
"-56.43705106151174,152.62700159783708","-274.0,280.0"
"-251.5361673019106,263.123514231047","-274.0,280.0"
"-64.76252435037168,144.62638812605292","-274.0,280.0"
"97.29213357923436,29.52991158486111","-274.0,280.0"
"233.9911426681183,13.29212995983653","-274.0,280.0"
"181.067071632815,37.80697372609575","-274.0,280.0"
"152.90960090159024,53.04554608819308","-274.0,280.0"
"-232.6400540569739,248.42803115956485","-274.0,280.0"
"-257.36619274926034,266.1088393501268","-274.0,280.0"
"-252.56060442306443,259.4167812507076","-274.0,280.0"
"-257.3729205931013,265.6513163359414","-274.0,280.0"
"-236.80983392402413,107.65198788966518","-274.0,280.0"
"-230.21733758260052,174.340609542327","-274.0,280.0"
"255.24876181763102,257.4022932406515","263.5,280.0"
"249.46057111215487,247.8392168050632","263.5,280.0"
"250.04752553932485,235.30887747881934","263.5,280.0"
"244.17122812542948,98.36207036767155","263.5,280.0"
"238.3363185961207,-131.81835606414825","263.5,280.0"
"252.8312978710528,238.10785804037005","263.5,280.0"
"253.7986981199283,109.31658054841682","263.5,280.0"
"256.74334392515084,199.98573779175058","263.5,280.0"
"258.1585641590027,103.26832630811259","263.5,280.0"
"252.8423761069971,256.0795012982562","263.5,280.0"
"247.80380068687373,220.20727408770472","263.5,280.0"
"242.73944354483683,206.14431884745136","263.5,280.0"
"-170.491583192721,1.158362276852131","263.5,280.0"
"239.5854412865301,99.76100617321208","263.5,280.0"
"253.12849144789288,112.1868721281644","263.5,280.0"
"250.04752553932485,235.30887747881934","263.5,280.0"
"245.4616656985454,183.12175202276558","263.5,280.0"
"245.12807005253853,219.83014770690352","263.5,280.0"
"252.52157951246045,248.83786813449115","263.5,280.0"
"238.55963857530878,62.46535535342991","263.5,280.0"
"232.43301138599054,-138.17888617608696","263.5,280.0"
"236.37322645940003,184.9067632323131","263.5,280.0"
"245.06124965223717,238.7862711781636","263.5,280.0"
"259.4614089338461,271.09924327069893","263.5,280.0"
"237.36512393945304,94.77250829525292","263.5,280.0"
"190.80162099492736,28.04581545293331","263.5,280.0"
"244.6566754927917,245.0473988726735","263.5,280.0"
"233.84488634820445,100.48695924505591","263.5,280.0"
"263.06197529985616,278.8344765860602","263.5,280.0"
"78.74155653762864,20.79579395055771","263.5,280.0"
"262.89944440782705,279.3575628301478","263.5,280.0"
"262.533794658356,278.59960801148554","263.5,280.0"
"171.73635251814267,78.92858015745878","263.5,280.0"
"261.9311071687839,277.7970178499236","263.5,280.0"
"262.3311483752877,278.559562679613","263.5,280.0"
"261.9311071687839,277.7970178499236","263.5,280.0"
"259.42286510206804,270.0429315768415","263.5,280.0"
"219.89889077754924,64.5818602591753","263.5,280.0"
"259.5018881871729,240.98485175380483","263.5,280.0"
"241.3072350610746,214.44689863920212","263.5,280.0"
"257.65431801964223,261.5717062968761","263.5,280.0"
"257.76875169087,260.6751227802597","263.5,280.0"
"257.510259675033,255.88861067034304","263.5,280.0"
"263.2295566945403,279.6389329462545","263.5,280.0"
"256.9052550586548,241.74619674263522","263.5,280.0"
"256.9052550586548,241.74619674263522","263.5,280.0"
"253.16342847060514,-122.32571464218199","263.5,280.0"
"259.3390869845207,227.62552919983864","263.5,280.0"
"260.43432163942725,81.13259770604782","263.5,280.0"
"260.18334473583764,150.26008314534556","263.5,280.0"
"260.27334158476424,100.18501650635153","263.5,280.0"
"253.38555591533805,166.4125901586376","263.5,280.0"
"253.38555591533805,166.4125901586376","263.5,280.0"
"254.02618085447466,148.94117765221745","263.5,280.0"
"256.9052511321988,241.74620146630332","263.5,280.0"
"256.9052511321988,241.74620146630332","263.5,280.0"
"255.80528290161237,225.76448458386585","263.5,280.0"
"257.0002864724411,238.87861320143566","263.5,280.0"
"257.0002864724411,238.87861320143566","263.5,280.0"
"253.1232314179215,191.62243956606835","263.5,280.0"
"237.60704699668713,-181.3645223644562","263.5,280.0"
"257.50177152824017,264.55335955601186","263.5,280.0"
"253.20517226713855,235.1428638077341","263.5,280.0"
"249.61657932696107,225.99160379357636","263.5,280.0"
"260.910409875431,228.62038800294977","263.5,280.0"
"260.910409875431,228.62038800294977","263.5,280.0"
"260.910409875431,228.62038800294977","263.5,280.0"
"260.8568422261196,200.32754747313447","263.5,280.0"
"252.89299301925348,252.4175186958164","263.5,280.0"
"259.0370169944781,266.96337949181907","263.5,280.0"
"256.36457995057026,8.464128493564203","263.5,280.0"
"256.9052511321988,241.74620146630332","263.5,280.0"
"249.61657932696107,225.99160379357636","263.5,280.0"
"248.27235709784145,166.10487330891192","263.5,280.0"
"245.5733497828478,-40.74196544568986","263.5,280.0"
"248.90844135527732,131.04001141153276","263.5,280.0"
"257.9924016787336,149.50534153426997","263.5,280.0"
"178.71695237536915,12.113011099398136","263.5,280.0"
"256.62499870713145,0.1827812995761633","263.5,280.0"
"260.18334473583764,150.26008314534556","263.5,280.0"
"253.20517226713855,235.1428638077341","263.5,280.0"
"253.38555591533805,166.4125901586376","263.5,280.0"
"260.2993379170466,155.16628446860705","263.5,280.0"
"260.27334158476424,100.18501650635153","263.5,280.0"
"261.6353320464318,18.867854020674713","263.5,280.0"
"257.0002864724411,238.87861320143566","263.5,280.0"
"257.92857575553535,161.1804984745104","263.5,280.0"
"257.92857575553535,161.1804984745104","263.5,280.0"
"257.99238989537844,149.50535570527427","263.5,280.0"
"256.74334392515084,199.98573779175058","263.5,280.0"
"257.7064967394326,94.33108385279775","263.5,280.0"
"258.4085623037645,-79.10478823224548","263.5,280.0"
"257.99238989537844,149.50535570527427","263.5,280.0"
"258.23756730548166,163.4615486189723","263.5,280.0"
"258.1585641590027,103.26832630811259","263.5,280.0"
"257.99238989537844,149.50535570527427","263.5,280.0"
"258.1585641590027,103.26832630811259","263.5,280.0"
"257.92001077771056,-120.2591915242374","263.5,280.0"
"253.7986981199283,109.31658054841682","263.5,280.0"
"253.7986981199283,109.31658054841682","263.5,280.0"
"257.92857575553535,161.1804984745104","263.5,280.0"
"253.20517226713855,235.1428638077341","263.5,280.0"
"261.0873636674528,241.42878678662237","263.5,280.0"
"261.1704462826274,264.075183453504","263.5,280.0"
"260.910409875431,228.62038800294977","263.5,280.0"
"263.18371267419127,279.26957829046296","263.5,280.0"
"257.92857575553535,161.1804984745104","263.5,280.0"
"257.92857575553535,161.1804984745104","263.5,280.0"
"259.33907912986433,227.62553864717484","263.5,280.0"
"261.635332012027,18.867889632936567","263.5,280.0"
"260.27334158476424,100.18501650635153","263.5,280.0"
"260.400018293245,18.79963292356115","263.5,280.0"
"260.2993379170466,155.16628446860705","263.5,280.0"
"260.400018293245,18.79963292356115","263.5,280.0"
"255.9626927575846,24.74752019881271","263.5,280.0"
"257.92857575553535,161.1804984745104","263.5,280.0"
"257.92857575553535,161.1804984745104","263.5,280.0"
"255.9626927575846,24.74752019881271","263.5,280.0"
"247.4142690561057,76.76972371339798","263.5,280.0"
"248.04144816503685,150.02393439551815","263.5,280.0"
"245.4837373624614,100.4024066478014","263.5,280.0"
"248.04144816503685,150.02393439551815","263.5,280.0"
"244.17122812542948,98.36207036767155","263.5,280.0"
"243.28730274061672,127.34271922288463","263.5,280.0"
"244.25559878350032,210.03346859198064","263.5,280.0"
"250.1880914745234,236.20823004469275","263.5,280.0"
"258.5751156757101,270.6635222209152","263.5,280.0"
"255.41161330870818,254.6388485734351","263.5,280.0"
"255.99142875957114,261.22411594027653","263.5,280.0"
"248.5446429568401,230.54808015283197","263.5,280.0"
"258.1585641590027,103.26832630811259","263.5,280.0"
"257.8254307787265,-117.06603183574043","263.5,280.0"
"254.02618085447466,148.94117765221745","263.5,280.0"
"253.13200072523614,220.3393614240922","263.5,280.0"
"263.2544432890137,279.4048829807434","263.5,280.0"
"255.41161330870818,254.6388485734351","263.5,280.0"
"252.89299301925348,252.4175186958164","263.5,280.0"
"222.84725936994073,61.385942958295345","263.5,280.0"
"252.58008649568728,245.82584658125415","263.5,280.0"
"262.3543749172959,-32.15036601346219","263.5,280.0"
"259.50188881534996,240.98485219664872","263.5,280.0"
"256.7433537283978,199.98576017888263","263.5,280.0"
"256.9052511321988,241.74620146630332","263.5,280.0"
"222.86891652399208,63.348370995372534","263.5,280.0"
"261.6699616490257,146.71157672733534","263.5,280.0"
"261.5545816635995,142.8237242778996","263.5,280.0"
"261.75255205738813,78.34516010817606","263.5,280.0"
"260.27334158476424,100.18501650635153","263.5,280.0"
"260.400018293245,18.79963292356115","263.5,280.0"
"260.400018293245,18.79963292356115","263.5,280.0"
"260.18334473583764,150.26008314534556","263.5,280.0"
"257.99238989537844,149.50535570527427","263.5,280.0"
"257.92857575553535,161.1804984745104","263.5,280.0"
"257.97202350628504,26.546795468777418","263.5,280.0"
"257.97202350628504,26.546795468777418","263.5,280.0"
"259.82942025148486,263.4924829052761","263.5,280.0"
"260.18334473583764,150.26008314534556","263.5,280.0"
"260.43432163942725,81.13259770604782","263.5,280.0"
"260.2993379170466,155.16628446860705","263.5,280.0"
"254.02618085447466,148.94117765221745","263.5,280.0"
"252.8312978710528,238.10785804037005","263.5,280.0"
"239.66036519384215,114.28111604647711","263.5,280.0"
"242.19878055510344,175.2351433248259","263.5,280.0"
"248.5446429568401,230.54808015283197","263.5,280.0"
"253.20517226713855,235.1428638077341","263.5,280.0"
"256.25528694713284,-229.42410725913942","263.5,280.0"
"254.02618085447466,148.94117765221745","263.5,280.0"
"239.12632144562667,-3.651535670273006","263.5,280.0"
"260.43432163942725,81.13259770604782","263.5,280.0"
"259.18149553053536,-101.2104161598254","263.5,280.0"
"259.5651138326102,13.133629506337456","263.5,280.0"
"251.72929841469886,250.27937278570607","263.5,280.0"
"258.11647996225247,271.534176601097","263.5,280.0"
"256.1546966089172,262.82569682830945","263.5,280.0"
"248.1816624753119,251.11841001268476","263.5,280.0"
"253.09733672639413,263.0568508715369","263.5,280.0"
"-273.9999360554343,0.002752154749592413","-274.0,0.0"
"-273.999968327538,0.0011332658877116694","-274.0,0.0"
"-273.999968327538,0.0011332658877116694","-274.0,0.0"
"-273.99998476300107,0.001628096534802999","-274.0,0.0"
"-273.9998554043604,0.0034374220823531892","-274.0,0.0"
"-273.9998251638353,0.004828504618011105","-274.0,0.0"
"-273.9998754699028,0.0027049459206640435","-274.0,0.0"
"-273.9997389400363,0.00651968167966685","-274.0,0.0"
"-273.999858756151,0.0023977223069647","-274.0,0.0"
"-274.00001640497186,0.0009252732553075984","-274.0,0.0"
"-273.9999389136136,0.003705835603765445","-274.0,0.0"
"-274.000004652393,0.00042881759803335207","-274.0,0.0"
"-273.99988072047245,0.0033931123554713193","-274.0,0.0"
"-273.99977229370035,0.003914331958621561","-274.0,0.0"
"-273.99922010816306,0.009666710131223194","-274.0,0.0"
"-273.99988072047245,0.0033931123554713193","-274.0,0.0"
"-273.99988072047245,0.0033931123554713193","-274.0,0.0"
"-273.99994517410113,0.0019400583277415489","-274.0,0.0"
"-273.99998844957025,0.0013460370652109625","-274.0,0.0"
"-273.99998844957025,0.0013460370652109625","-274.0,0.0"
"-273.9999997689482,0.0014205188195725168","-274.0,0.0"
"-273.99997341719984,0.0023481320519992766","-274.0,0.0"
"-273.99997341719984,0.0023481320519992766","-274.0,0.0"
"-273.9998792877982,0.0024799986480920798","-274.0,0.0"
"-273.9999997689482,0.0014205188195725168","-274.0,0.0"
"-273.9999997689482,0.0014205188195725168","-274.0,0.0"
"-273.9998221694738,0.0030231952846496747","-274.0,0.0"
"-273.99977229370035,0.003914331958621561","-274.0,0.0"
"-273.9996763271323,0.005590628343060941","-274.0,0.0"
"-273.9996763271323,0.005590628343060941","-274.0,0.0"
"-273.99967632713253,0.0055906283428744236","-274.0,0.0"
"-273.9998221694738,0.0030231952846496747","-274.0,0.0"
"-273.99977229370035,0.003914331958621561","-274.0,0.0"
"-273.9998221694738,0.0030231952846496747","-274.0,0.0"
"-273.9998221694738,0.0030231952846496747","-274.0,0.0"
"-273.99922010816306,0.009666710131223194","-274.0,0.0"
"-273.99988305234166,0.0023581722303424625","-274.0,0.0"
"-273.99991253836015,0.002956531371939502","-274.0,0.0"
"-273.99991253836015,0.002956531371939502","-274.0,0.0"
"-273.9997838704351,0.006172858416275864","-274.0,0.0"
"-273.9997838704351,0.006172858416275864","-274.0,0.0"
"-273.99988305234166,0.0023581722303424625","-274.0,0.0"
"-273.9998717886953,0.004031229406020331","-274.0,0.0"
"-273.9995599823185,0.00803349792568854","-274.0,0.0"
"-273.9997459317431,0.002082242073350511","-274.0,0.0"
"-273.99981236171,0.005503089815650338","-274.0,0.0"
"-273.9997051789621,0.007037042281627208","-274.0,0.0"
"-273.9998792877982,0.0024799986480920798","-274.0,0.0"
"-273.99988402499963,0.0031114652682594397","-274.0,0.0"
"-273.9997051789621,0.007037042281627208","-274.0,0.0"
"-273.99991598500435,0.0043948124381561","-274.0,0.0"
"-273.9997459317431,0.002082242073350511","-274.0,0.0"
"-273.9995599823185,0.00803349792568854","-274.0,0.0"
"-273.9998251638353,0.004828504618011105","-274.0,0.0"
"-273.9998554043604,0.0034374220823531892","-274.0,0.0"
"-273.9998554043604,0.0034374220823531892","-274.0,0.0"
"-274.0000149972967,0.0007314638253627289","-274.0,0.0"
"-273.99981236171,0.005503089815650338","-274.0,0.0"
"-273.9999360554343,0.002752154749592413","-274.0,0.0"
"-273.9997051789621,0.007037042281627208","-274.0,0.0"
"-273.9998893613218,0.004317710076562637","-274.0,0.0"
"-273.99970517248283,0.007037035660505779","-274.0,0.0"
"-273.9991998538905,0.012986031011007926","-274.0,0.0"
"-273.9998893613218,0.004317710076562637","-274.0,0.0"
"-273.9998893613218,0.004317710076562637","-274.0,0.0"
"-273.9998554043604,0.0034374220823531892","-274.0,0.0"
"-273.9995599823185,0.00803349792568854","-274.0,0.0"
"-273.99988402499963,0.0031114652682594397","-274.0,0.0"
"-273.99991253836015,0.002956531371939502","-274.0,0.0"
"-273.9997838704351,0.006172858416275864","-274.0,0.0"
"-273.9998717886953,0.004031229406020331","-274.0,0.0"
"-273.9997838704351,0.006172858416275864","-274.0,0.0"
"-273.9997838704351,0.006172858416275864","-274.0,0.0"
"-273.99991253836015,0.002956531371939502","-274.0,0.0"
"-273.9997838704351,0.006172858416275864","-274.0,0.0"
"-273.99922010816306,0.009666710131223194","-274.0,0.0"
"-273.99922010816306,0.009666710131223194","-274.0,0.0"
"-273.99922010816306,0.009666710131223194","-274.0,0.0"
"-273.99967632713253,0.0055906283428744236","-274.0,0.0"
"-273.99994517410113,0.0019400583277415489","-274.0,0.0"
"-273.99961249231086,0.007493954862837132","-274.0,0.0"
"-273.99998844957025,0.0013460370652109625","-274.0,0.0"
"-273.99996669906636,0.0012939682154819714","-274.0,0.0"
"-273.9998554043604,0.0034374220823531892","-274.0,0.0"
"-273.99981236171,0.005503089815650338","-274.0,0.0"
"-273.99961249231086,0.007493954862837132","-274.0,0.0"
"-273.9975010708412,0.01980494677023109","-274.0,0.0"
"-273.9975010708412,0.01980494677023109","-274.0,0.0"
"-273.9999917883981,0.0006724582564834839","-274.0,0.0"
"-273.99960910542245,0.006955993813527177","-274.0,0.0"
"-244.00642340804444,0.8278169293580504","-274.0,0.0"
"-273.9533706232403,0.034198481855381324","-274.0,0.0"
"-273.99753646587527,0.011830328778666632","-274.0,0.0"
"-273.9969144061846,0.016361816079195346","-274.0,0.0"
"-273.9968410809365,0.02162959513376206","-274.0,0.0"
"-273.99988072047245,0.0033931123554713193","-274.0,0.0"
"-273.99967632713253,0.0055906283428744236","-274.0,0.0"
"-273.99922010816306,0.009666710131223194","-274.0,0.0"
"-273.9995599823185,0.00803349792568854","-274.0,0.0"
"-273.9995599823185,0.00803349792568854","-274.0,0.0"
"-273.99864693384876,0.01594146360539045","-274.0,0.0"
"-273.9995599823185,0.00803349792568854","-274.0,0.0"
"-273.99864693384876,0.01594146360539045","-274.0,0.0"
"-273.9998554043604,0.0034374220823531892","-274.0,0.0"
"-273.9995599823185,0.00803349792568854","-274.0,0.0"
"-273.9998251638353,0.004828504618011105","-274.0,0.0"
"-273.99691440693357,0.016361815212835917","-274.0,0.0"
"-273.9796724105923,0.05837437300296955","-274.0,0.0"
"-191.70271899434738,-244.26869268668815","263.5,0.0"
"-247.11096095447283,233.62460684138932","263.5,0.0"
"-200.69369826103502,-48.61022673989646","263.5,0.0"
"-236.55229386821156,124.46263161423849","263.5,0.0"
"-230.21733758260052,174.340609542327","263.5,0.0"
"-236.55229386821156,124.46263161423849","263.5,0.0"
"-193.23002270801953,-53.919614038197324","263.5,0.0"
"-184.381710743648,55.94111268594861","263.5,0.0"
"-184.381710743648,55.94111268594861","263.5,0.0"
"-205.30230748770555,52.693821249122266","263.5,0.0"
"-166.7192841770884,-68.1478232643567","263.5,0.0"
"-172.720147964661,18.053224755683914","263.5,0.0"
"-186.5465142193425,-94.57585697760805","263.5,0.0"
"-204.0059505853642,-28.80764109105803","263.5,0.0"
"-217.4512460524311,77.27345788647654","263.5,0.0"
"-115.19429510683403,-103.56024159165099","263.5,0.0"
"-240.1725324797917,-290.67542118171696","263.5,0.0"
"-240.1725324797917,-290.67542118171696","263.5,0.0"
"-240.00320773596104,-290.12403623899445","263.5,0.0"
"-242.5429994100141,-294.3684228810598","263.5,0.0"
"-240.00320773596104,-290.12403623899445","263.5,0.0"
"-229.60743764665676,157.15222365804948","263.5,0.0"
"-103.3501187984948,-271.9969743564725","263.5,0.0"
"-195.99062144735944,-265.70170942507684","263.5,0.0"
"-207.08199157190393,-270.03985066339374","263.5,0.0"
"-109.27321776241297,-116.8891570949927","263.5,0.0"
"-123.10613105830271,-95.7687557041645","263.5,0.0"
"-80.36702203203458,-136.23199000488967","263.5,0.0"
"-217.4512460524311,77.27345788647654","263.5,0.0"
"-200.69369826103502,-48.61022673989646","263.5,0.0"
"-200.69369826103502,-48.61022673989646","263.5,0.0"
"-217.4512460524311,77.27345788647654","263.5,0.0"
"-226.20565103223998,123.66077700187452","263.5,0.0"
"-229.5734625622863,-278.2213511163136","263.5,0.0"
"-210.61077853715688,-258.3260827285703","263.5,0.0"
"-227.41237821614777,-286.93358366866596","263.5,0.0"
"-227.41237821614777,-286.93358366866596","263.5,0.0"
"-202.85914418735774,-271.1002077185549","263.5,0.0"
"-206.93890845848364,-258.8518541585654","263.5,0.0"
"-227.41237821614777,-286.93358366866596","263.5,0.0"
"-229.5734625622863,-278.2213511163136","263.5,0.0"
"-200.69369826103502,-48.61022673989646","263.5,0.0"
"-200.69369826103502,-48.61022673989646","263.5,0.0"
"-217.4512460524311,77.27345788647654","263.5,0.0"
"-204.0059505853642,-28.80764109105803","263.5,0.0"
"58.528001338243484,-137.5154805481434","263.5,0.0"
"-225.98595635523088,-280.27005124557763","263.5,0.0"
"-230.21733758260052,174.340609542327","263.5,0.0"
"-200.69371446111472,-48.610281321103685","263.5,0.0"
"-185.0326954012562,-60.9648602460511","263.5,0.0"
"-213.69208139887996,88.57999846851453","263.5,0.0"
"-42.44233346846886,-143.626880036667","263.5,0.0"
"-234.41123013789547,-287.5233642072417","263.5,0.0"
"-232.32385749319656,-287.1058944305405","263.5,0.0"
"-172.720147964661,18.053224755683914","263.5,0.0"
"-172.720147964661,18.053224755683914","263.5,0.0"
"-176.45281947116018,10.505437633139081","263.5,0.0"
"-193.23002270801953,-53.919614038197324","263.5,0.0"
"-142.50711562560173,-238.2322383709252","263.5,0.0"
"-71.95429246989079,-150.16730669047683","263.5,0.0"
"-80.36702203203458,-136.23199000488967","263.5,0.0"
"-71.95429246989079,-150.16730669047683","263.5,0.0"
"-71.95429246989079,-150.16730669047683","263.5,0.0"
"-226.20565103223998,123.66077700187452","263.5,0.0"
"-229.5734625622863,-278.2213511163136","263.5,0.0"
"-229.5734625622863,-278.2213511163136","263.5,0.0"
"-239.61195336719538,-291.94831250823336","263.5,0.0"
"-231.93844186218848,-281.90125680022174","263.5,0.0"
"-229.5734625622863,-278.2213511163136","263.5,0.0"
"-220.00293361076183,-257.33468176878523","263.5,0.0"
"-193.23002270801953,-53.919614038197324","263.5,0.0"
"-182.19205926469294,-87.72766838315874","263.5,0.0"
"-230.21733758260052,174.340609542327","263.5,0.0"
"-193.23002270801953,-53.919614038197324","263.5,0.0"
"-186.75793979654554,-127.87810089532286","263.5,0.0"
"-176.4574972276023,-8.840785139473155","263.5,0.0"
"-205.30230748770555,52.693821249122266","263.5,0.0"
"-193.23002270801953,-53.919614038197324","263.5,0.0"
"-230.21733758260052,174.340609542327","263.5,0.0"
"-204.0059505853642,-28.80764109105803","263.5,0.0"
"-200.69371446111472,-48.610281321103685","263.5,0.0"
"-191.5053260885179,51.765068577602506","263.5,0.0"
"-176.4574972276023,-8.840785139473155","263.5,0.0"
"-186.5465142193425,-94.57585697760805","263.5,0.0"
"-217.4512460524311,77.27345788647654","263.5,0.0"
"-192.92712698146352,-130.88005777797662","263.5,0.0"
"-204.0059505853642,-28.80764109105803","263.5,0.0"
"-192.92712698146352,-130.88005777797662","263.5,0.0"
"-241.47544800043033,-297.04925364698283","263.5,0.0"
"-232.78684270565282,-289.4190838227514","263.5,0.0"
"-241.47544800043033,-297.04925364698283","263.5,0.0"
"-241.47544800043033,-297.04925364698283","263.5,0.0"
"-232.78684270565282,-289.4190838227514","263.5,0.0"
"-229.5870391731587,-292.6094523535576","263.5,0.0"
"-97.41750018568564,-276.0144263319671","263.5,0.0"
"-227.9846936042668,-286.68148049805313","263.5,0.0"
"-236.18427414378448,-298.2072468253318","263.5,0.0"
"-234.41123013789547,-287.5233642072417","263.5,0.0"
"-28.85853787833912,-280.5042847264558","263.5,0.0"
"-76.25586844700592,-261.72351601719856","263.5,0.0"
"-238.1559400422093,-296.4593827087665","263.5,0.0"
"-231.93844186218848,-281.90125680022174","263.5,0.0"
"-229.5734625622863,-278.2213511163136","263.5,0.0"
"-231.93844186218848,-281.90125680022174","263.5,0.0"
"-231.93844186218848,-281.90125680022174","263.5,0.0"
"-217.4512460524311,77.27345788647654","263.5,0.0"
"-204.0059505853642,-28.80764109105803","263.5,0.0"
"-217.4512460524311,77.27345788647654","263.5,0.0"
"-200.69369826103502,-48.61022673989646","263.5,0.0"
"-217.4512460524311,77.27345788647654","263.5,0.0"
"-200.69369826103502,-48.61022673989646","263.5,0.0"
