ans,label
"29.722862,121.76734","-274.0,-317.0"
"159.45483,-68.209274","-274.0,-317.0"
"218.6423,-228.19559","-274.0,-317.0"
"-109.407036,-42.91839","-274.0,-317.0"
"-109.77855,93.10105","-274.0,-317.0"
"212.56581,218.66994","-274.0,-317.0"
"16.51627,105.56532","-274.0,-317.0"
"-137.07214,-182.86867","-274.0,-317.0"
"-146.06035,55.15477","-274.0,-317.0"
"103.255394,130.43611","-274.0,-317.0"
"-134.28395,-87.75664","-274.0,-317.0"
"100.626785,79.80525","-274.0,-317.0"
"244.12653,184.75134","-274.0,-317.0"
"-53.47318,108.543365","-274.0,-317.0"
"66.19207,-125.175255","-274.0,-317.0"
"-58.430874,22.767256","-274.0,-317.0"
"-258.07516,-40.963875","-274.0,-317.0"
"26.802193,-8.531973","-274.0,-317.0"
"-101.05227,86.58803","-274.0,-317.0"
"92.79699,95.38252","-274.0,-317.0"
"-143.80757,-109.31727","-274.0,-317.0"
"-74.97817,108.453476","-274.0,-317.0"
"-186.37744,34.47223","-274.0,-317.0"
"-251.34877,-63.565384","-274.0,-317.0"
"-297.16144,-76.5274","-274.0,-317.0"
"-129.7504,-77.845795","-274.0,-317.0"
"92.60592,161.75153","-274.0,-317.0"
"-154.35794,-5.257998","-274.0,-317.0"
"-242.11838,-37.442894","-274.0,-317.0"
"-79.71936,-162.37431","-274.0,-317.0"
"72.89983,20.148321","-274.0,-317.0"
"371.5883,-28.40579","-274.0,-317.0"
"-178.53322,-151.26334","263.5,-317.0"
"-102.46862,-167.5306","263.5,-317.0"
"-87.30996,-84.71857","263.5,-317.0"
"-75.75124,-182.87141","263.5,-317.0"
"80.53846,-130.10881","263.5,-317.0"
"-134.15717,-108.53939","263.5,-317.0"
"-53.79392,-234.4466","263.5,-317.0"
"235.20474,-44.192574","263.5,-317.0"
"-203.52454,-39.096367","263.5,-317.0"
"188.24156,188.74005","263.5,-317.0"
"88.2079,92.44059","263.5,-317.0"
"-212.0983,-154.77136","263.5,-317.0"
"-15.167297,-58.731735","263.5,-317.0"
"95.64614,-198.83897","263.5,-317.0"
"273.9022,-275.79788","263.5,-317.0"
"362.66086,-17.130255","263.5,-317.0"
"-44.919666,-287.73215","263.5,-317.0"
"210.87357,-19.203173","263.5,-317.0"
"14.333637,-214.5474","263.5,-317.0"
"93.229256,73.247246","263.5,-317.0"
"-128.75093,-130.8036","263.5,-317.0"
"159.37047,-120.4516","263.5,-317.0"
"-124.1545,-158.74553","263.5,-317.0"
"67.08272,43.20948","263.5,-317.0"
"-37.467808,-308.90268","263.5,-317.0"
"102.10797,34.70672","263.5,-317.0"
"107.97412,-168.94025","263.5,-317.0"
"-47.727146,-162.1717","263.5,-317.0"
"-119.88854,-277.37604","263.5,-317.0"
"-234.58781,-28.360289","263.5,-317.0"
"41.236725,-222.53659","263.5,-317.0"
"-5.8822975,-115.70528","263.5,-317.0"
"-75.84316,11.647061","263.5,-317.0"
"299.7065,-229.21828","263.5,-317.0"
"260.92743,7.1935935","263.5,-317.0"
"-129.94507,-105.30979","263.5,-317.0"
"-104.20806,-47.766674","263.5,-317.0"
"84.96528,-121.458145","263.5,-317.0"
"98.034035,136.89061","263.5,-317.0"
"219.69447,-183.60898","263.5,-317.0"
"191.49852,-153.62682","263.5,-317.0"
"288.34787,27.088274","263.5,-317.0"
"-163.11453,-173.59213","263.5,-317.0"
"62.924046,114.58435","263.5,-317.0"
"6.838093,110.70853","263.5,-317.0"
"-181.01744,-165.71945","263.5,-317.0"
"30.816147,-81.15713","263.5,-317.0"
"171.3269,-261.27405","263.5,-317.0"
"252.66669,-33.617863","263.5,-317.0"
"58.09686,-67.281876","263.5,-317.0"
"-66.353325,-203.08597","263.5,-317.0"
"-112.282875,-1.6108478","263.5,-317.0"
"-45.01298,88.26392","263.5,-317.0"
"297.53836,119.33938","263.5,-317.0"
"220.95322,-201.67978","263.5,-317.0"
