ans,label
"259.1814511281799,276.1288851168938","263.5,280.0"
"260.2884673795486,276.3544451345224","263.5,280.0"
"-60.527714723255485,65.12438404932618","263.5,280.0"
"258.78186047968006,274.69954564236104","263.5,280.0"
"258.39391310675705,274.9072471128311","263.5,280.0"
"258.78186047968006,274.69954564236104","263.5,280.0"
"254.50406080674566,265.91888876608573","263.5,280.0"
"-136.63711161352694,55.9267242513597","263.5,280.0"
"258.39350228533294,232.58709342451766","263.5,280.0"
"229.71186800068244,195.01092638634145","263.5,280.0"
"253.5199174880545,254.0453816736117","263.5,280.0"
"254.1835530962053,254.84504397585988","263.5,280.0"
"253.39565815292735,251.09086150024086","263.5,280.0"
"261.42358339887636,277.6397466288181","263.5,280.0"
"254.93559450119574,233.43211226770654","263.5,280.0"
"254.93559450119574,233.43211226770654","263.5,280.0"
"248.25103347057302,-175.42465666262433","263.5,280.0"
"257.5736805166016,216.6199510791339","263.5,280.0"
"260.5718220437757,-54.627915735938586","263.5,280.0"
"259.78148524202516,57.41166570992209","263.5,280.0"
"259.44277361488275,-36.981631194474176","263.5,280.0"
"252.63905755034648,124.7486182670109","263.5,280.0"
"252.63905755034648,124.7486182670109","263.5,280.0"
"252.19595850085898,102.81163673801348","263.5,280.0"
"254.93559611145247,233.43210652051494","263.5,280.0"
"254.93559611145247,233.43210652051494","263.5,280.0"
"253.48410727390728,212.2072740420699","263.5,280.0"
"254.8647369812461,233.19091945374385","263.5,280.0"
"254.8647369812461,233.19091945374385","263.5,280.0"
"247.9555777728383,173.31919644447044","263.5,280.0"
"215.23313237047114,-132.94677161052823","263.5,280.0"
"252.20301763579664,259.2829474750906","263.5,280.0"
"250.08482174656092,229.76531015709043","263.5,280.0"
"247.15446419433283,220.17430542502552","263.5,280.0"
"259.28081347573607,215.65750295110047","263.5,280.0"
"259.28081347573607,215.65750295110047","263.5,280.0"
"259.28081347573607,215.65750295110047","263.5,280.0"
"258.0193281888387,123.20359693211503","263.5,280.0"
"248.04588947931916,247.1533861272037","263.5,280.0"
"254.46902835103901,261.6384119959548","263.5,280.0"
"248.78118545981124,-50.882050258805975","263.5,280.0"
"254.93559611145247,233.43210652051494","263.5,280.0"
"247.15446419433283,220.17430542502552","263.5,280.0"
"241.88871804767405,141.9810192519799","263.5,280.0"
"234.22270029823994,-76.44865038106218","263.5,280.0"
"247.49746477478766,68.84434583643451","263.5,280.0"
"257.35421772013797,77.93724996014498","263.5,280.0"
"-97.27147233486176,22.9402439519763","263.5,280.0"
"255.5771674814605,-96.46804075874388","263.5,280.0"
"259.78148524202516,57.41166570992209","263.5,280.0"
"250.08482174656092,229.76531015709043","263.5,280.0"
"252.63905755034648,124.7486182670109","263.5,280.0"
"260.0371904465428,79.97727435245179","263.5,280.0"
"259.44277361488275,-36.981631194474176","263.5,280.0"
"260.47388101581964,-185.12559786136262","263.5,280.0"
"254.8647369812461,233.19091945374385","263.5,280.0"
"257.68782053087125,95.61315003666095","263.5,280.0"
"257.68782053087125,95.61315003666095","263.5,280.0"
"257.35420108083053,77.93730462575331","263.5,280.0"
"252.96294555740315,176.12746148742735","263.5,280.0"
"257.6427197364537,-26.222079216735438","263.5,280.0"
"255.70006209363783,-189.0508760989178","263.5,280.0"
"257.35420108083053,77.93730462575331","263.5,280.0"
"248.36429468218557,138.29101401893422","263.5,280.0"
"257.1285824169463,-41.42864973843098","263.5,280.0"
"257.35420108083053,77.93730462575331","263.5,280.0"
"257.1285824169463,-41.42864973843098","263.5,280.0"
"258.11061614721257,-214.53156463429332","263.5,280.0"
"251.00121483561816,11.120862544514239","263.5,280.0"
"251.00121483561816,11.120862544514239","263.5,280.0"
"257.68782053087125,95.61315003666095","263.5,280.0"
"250.08482174656092,229.76531015709043","263.5,280.0"
"259.97548606876626,233.05877905129455","263.5,280.0"
"259.3693100226801,260.49921569181606","263.5,280.0"
"259.28081347573607,215.65750295110047","263.5,280.0"
"261.941694941175,277.73965444788337","263.5,280.0"
"257.68782053087125,95.61315003666095","263.5,280.0"
"257.68782053087125,95.61315003666095","263.5,280.0"
"257.5736942591975,216.61993454629555","263.5,280.0"
"260.47388082443285,-185.12559808278456","263.5,280.0"
"259.44277361488275,-36.981631194474176","263.5,280.0"
"259.27628079027636,-157.53832852758933","263.5,280.0"
"260.0371904465428,79.97727435245179","263.5,280.0"
"259.27628079027636,-157.53832852758933","263.5,280.0"
"256.8033502187609,-138.76454090885818","263.5,280.0"
"257.68782053087125,95.61315003666095","263.5,280.0"
"257.68782053087125,95.61315003666095","263.5,280.0"
"256.8033502187609,-138.76454090885818","263.5,280.0"
"237.33050741642364,29.978261107113212","263.5,280.0"
"247.56156022270443,113.94723399542272","263.5,280.0"
"246.33868778927717,42.359749416820705","263.5,280.0"
"247.56156022270443,113.94723399542272","263.5,280.0"
"242.4595249601989,16.814517483580858","263.5,280.0"
"243.2691098265932,103.19847392197698","263.5,280.0"
"237.46787068589765,206.80116572789848","263.5,280.0"
"245.69531457335688,235.16262668417767","263.5,280.0"
"253.16644092001843,264.2148240292445","263.5,280.0"
"249.70506785669568,252.14609061647207","263.5,280.0"
"250.45116619622058,256.5879638157785","263.5,280.0"
"244.67460111776018,223.62888359837234","263.5,280.0"
"257.1285824169463,-41.42864973843098","263.5,280.0"
"253.58939588142675,-185.2643042912241","263.5,280.0"
"252.19595850085898,102.81163673801348","263.5,280.0"
"249.35229049772897,215.9445856520906","263.5,280.0"
"262.0764964643761,277.872828012798","263.5,280.0"
"249.70506785669568,252.14609061647207","263.5,280.0"
"248.04588947931916,247.1533861272037","263.5,280.0"
"-98.13858406245708,30.56754346936941","263.5,280.0"
"247.58395115369785,242.7571632778272","263.5,280.0"
"259.63668321565274,-164.70085071702488","263.5,280.0"
"258.3934968619451,232.5870272507891","263.5,280.0"
"252.96293062400946,176.12740857945755","263.5,280.0"
"254.93559611145247,233.43210652051494","263.5,280.0"
"7.876393190585077,3.813557043671608","263.5,280.0"
"261.16519416774463,74.06812406959943","263.5,280.0"
"260.8860300873448,60.293449795106426","263.5,280.0"
"261.8323245562992,-89.20876339782262","263.5,280.0"
"259.44277361488275,-36.981631194474176","263.5,280.0"
"259.27628079027636,-157.53832852758933","263.5,280.0"
"259.27628079027636,-157.53832852758933","263.5,280.0"
"259.78148524202516,57.41166570992209","263.5,280.0"
"257.35420108083053,77.93730462575331","263.5,280.0"
"257.68782053087125,95.61315003666095","263.5,280.0"
"256.17122256675066,-110.68130951956846","263.5,280.0"
"256.17122256675066,-110.68130951956846","263.5,280.0"
"257.83172931958325,258.56379360472783","263.5,280.0"
"259.78148524202516,57.41166570992209","263.5,280.0"
"260.5718220437757,-54.627915735938586","263.5,280.0"
"260.0371904465428,79.97727435245179","263.5,280.0"
"252.19595850085898,102.81163673801348","263.5,280.0"
"248.93426263488072,229.8064155932516","263.5,280.0"
"229.54343335749581,70.41138262674212","263.5,280.0"
"238.23029938392574,170.44916164735332","263.5,280.0"
"244.67460111776018,223.62888359837234","263.5,280.0"
"250.08482174656092,229.76531015709043","263.5,280.0"
"251.18773355570738,-259.12163732899353","263.5,280.0"
"252.19595850085898,102.81163673801348","263.5,280.0"
"242.63134589092806,-129.67545866314322","263.5,280.0"
"260.5718220437757,-54.627915735938586","263.5,280.0"
"253.93746814246697,-159.49024123791605","263.5,280.0"
"260.01740991909173,-170.25609122833703","263.5,280.0"
"247.08797880367638,247.6491583660245","263.5,280.0"
"249.98106648015528,263.2645405586809","263.5,280.0"
"250.60988666922822,258.2826874195598","263.5,280.0"
"237.3734866221348,241.8582004988566","263.5,280.0"
"240.76125946793763,251.40289954654872","263.5,280.0"
"-273.99672842942505,0.03877652195419001","-274.0,0.0"
"-273.9984258869576,0.02086643293915924","-274.0,0.0"
"-273.9984258869576,0.02086643293915924","-274.0,0.0"
"-273.99783068035504,0.027702478139422615","-274.0,0.0"
"-273.98911373689884,0.058867375275175604","-274.0,0.0"
"-273.9866221365051,0.073985484929322","-274.0,0.0"
"-273.9859075448163,0.05697497238359395","-274.0,0.0"
"-273.9633765471412,0.15243172152083595","-274.0,0.0"
"-273.9389257408394,0.12455354647478423","-274.0,0.0"
"-273.9969810943296,0.031006444167618552","-274.0,0.0"
"-273.9939859787092,0.06537925951409962","-274.0,0.0"
"-273.9995041580202,0.013810136620698882","-274.0,0.0"
"-273.99634158942143,0.0388746350122644","-274.0,0.0"
"-273.9913774056236,0.052097900382551465","-274.0,0.0"
"-273.9792606804426,0.10042622355812192","-274.0,0.0"
"-273.99634158942143,0.0388746350122644","-274.0,0.0"
"-273.99634158942143,0.0388746350122644","-274.0,0.0"
"-273.9977871166787,0.027484224367158694","-274.0,0.0"
"-273.99851195180514,0.019953776429659786","-274.0,0.0"
"-273.99851195180514,0.019953776429659786","-274.0,0.0"
"-273.99756857186867,0.030484320177561086","-274.0,0.0"
"-273.9966049521354,0.04176083888814808","-274.0,0.0"
"-273.9966049521354,0.04176083888814808","-274.0,0.0"
"-273.97288228970854,0.0788250236277992","-274.0,0.0"
"-273.99756857186867,0.030484320177561086","-274.0,0.0"
"-273.99756857186867,0.030484320177561086","-274.0,0.0"
"-273.99051946354246,0.04746569797030187","-274.0,0.0"
"-273.9913774056236,0.052097900382551465","-274.0,0.0"
"-273.98749216300934,0.0708900036163298","-274.0,0.0"
"-273.98749216300934,0.0708900036163298","-274.0,0.0"
"-273.98749231773905,0.0708901480642048","-274.0,0.0"
"-273.99051946354246,0.04746569797030187","-274.0,0.0"
"-273.9913774056236,0.052097900382551465","-274.0,0.0"
"-273.99051946354246,0.04746569797030187","-274.0,0.0"
"-273.99051946354246,0.04746569797030187","-274.0,0.0"
"-273.9792606804426,0.10042622355812192","-274.0,0.0"
"-273.87216541151884,0.20097510174599797","-274.0,0.0"
"-273.9233810038005,0.1756189464256117","-274.0,0.0"
"-273.9233810038005,0.1756189464256117","-274.0,0.0"
"-273.9446112460766,0.1903704360432803","-274.0,0.0"
"-273.9446112460766,0.1903704360432803","-274.0,0.0"
"-273.87216541151884,0.20097510174599797","-274.0,0.0"
"-273.94238210761694,0.1718391778739612","-274.0,0.0"
"-273.9802077228595,0.10235176358260922","-274.0,0.0"
"-273.8646557042803,0.13110947050008726","-274.0,0.0"
"-273.99409298010517,0.05908874673524833","-274.0,0.0"
"-273.97491571668246,0.12085972492227093","-274.0,0.0"
"-273.97288228970854,0.0788250236277992","-274.0,0.0"
"-273.98331767979346,0.07377752200907706","-274.0,0.0"
"-273.97491571668246,0.12085972492227093","-274.0,0.0"
"-273.9945448056995,0.06024708583060656","-274.0,0.0"
"-273.8646557042803,0.13110947050008726","-274.0,0.0"
"-273.9802077228595,0.10235176358260922","-274.0,0.0"
"-273.9866221365051,0.073985484929322","-274.0,0.0"
"-273.98911373689884,0.058867375275175604","-274.0,0.0"
"-273.98911373689884,0.058867375275175604","-274.0,0.0"
"-273.9967533467187,0.021895717570731943","-274.0,0.0"
"-273.99409298010517,0.05908874673524833","-274.0,0.0"
"-273.99672842942505,0.03877652195419001","-274.0,0.0"
"-273.97491571668246,0.12085972492227093","-274.0,0.0"
"-273.98157931026174,0.08970338490362106","-274.0,0.0"
"-273.9749158587255,0.12085982416997076","-274.0,0.0"
"-273.9611779235899,0.1731567814643853","-274.0,0.0"
"-273.9815791181924,0.08970321008785476","-274.0,0.0"
"-273.9815791181924,0.08970321008785476","-274.0,0.0"
"-273.98911373689884,0.058867375275175604","-274.0,0.0"
"-273.9802077228595,0.10235176358260922","-274.0,0.0"
"-273.98331767979346,0.07377752200907706","-274.0,0.0"
"-273.9233810038005,0.1756189464256117","-274.0,0.0"
"-273.9446112460766,0.1903704360432803","-274.0,0.0"
"-273.94238210761694,0.1718391778739612","-274.0,0.0"
"-273.9446112460766,0.1903704360432803","-274.0,0.0"
"-273.9446112460766,0.1903704360432803","-274.0,0.0"
"-273.9233810038005,0.1756189464256117","-274.0,0.0"
"-273.9446112460766,0.1903704360432803","-274.0,0.0"
"-273.9792606804426,0.10042622355812192","-274.0,0.0"
"-273.9792606804426,0.10042622355812192","-274.0,0.0"
"-273.9792606804426,0.10042622355812192","-274.0,0.0"
"-273.98749231773905,0.0708901480642048","-274.0,0.0"
"-273.9977871166787,0.027484224367158694","-274.0,0.0"
"-273.9904974808058,0.07207517263386265","-274.0,0.0"
"-273.99851195180514,0.019953776429659786","-274.0,0.0"
"-273.99665034189957,0.03782898220859687","-274.0,0.0"
"-273.98911373689884,0.058867375275175604","-274.0,0.0"
"-273.99409298010517,0.05908874673524833","-274.0,0.0"
"-273.9904974808058,0.07207517263386265","-274.0,0.0"
"-273.9685948640604,0.14693034858605358","-274.0,0.0"
"-273.9685948640604,0.14693034858605358","-274.0,0.0"
"-273.99954173232874,0.01136716458536774","-274.0,0.0"
"-273.9944106342783,0.05429368894463105","-274.0,0.0"
"-58.11250534584565,7.773750531583573","-274.0,0.0"
"-272.1152025727817,0.7358087322770217","-274.0,0.0"
"-273.9309053485423,0.15895493088157764","-274.0,0.0"
"-273.90824525664283,0.20681530936220582","-274.0,0.0"
"-273.94179900649834,0.19516468688684796","-274.0,0.0"
"-273.99634158942143,0.0388746350122644","-274.0,0.0"
"-273.98749231773905,0.0708901480642048","-274.0,0.0"
"-273.9792606804426,0.10042622355812192","-274.0,0.0"
"-273.9802077228595,0.10235176358260922","-274.0,0.0"
"-273.9802077228595,0.10235176358260922","-274.0,0.0"
"-273.9625348866558,0.16200535844704333","-274.0,0.0"
"-273.9802077228595,0.10235176358260922","-274.0,0.0"
"-273.9625348866558,0.16200535844704333","-274.0,0.0"
"-273.98911373689884,0.058867375275175604","-274.0,0.0"
"-273.9802077228595,0.10235176358260922","-274.0,0.0"
"-273.9866221365051,0.073985484929322","-274.0,0.0"
"-273.9082453523362,0.20681540715107616","-274.0,0.0"
"-273.79591045141365,0.4073215693670136","-274.0,0.0"
"-210.83397448965115,-256.22714697010815","263.5,0.0"
"-239.38661726319697,204.14746755924716","263.5,0.0"
"-209.71473287836125,-39.16365250578383","263.5,0.0"
"-219.99679323617602,59.70594152639387","263.5,0.0"
"-232.91744768151693,155.74777571910818","263.5,0.0"
"-219.99679323617602,59.70594152639387","263.5,0.0"
"-202.3639514376482,-91.42652955302037","263.5,0.0"
"-186.5060060735559,52.03638242930174","263.5,0.0"
"-186.5060060735559,52.03638242930174","263.5,0.0"
"-210.6291238009544,-5.309930530609563","263.5,0.0"
"-172.64030304399785,-104.56250291247852","263.5,0.0"
"-193.6285276837225,56.90498523809947","263.5,0.0"
"-189.50123825052287,-131.5314410221763","263.5,0.0"
"-209.62227299308142,-45.46230386896059","263.5,0.0"
"-214.59653883577266,-5.440660659776768","263.5,0.0"
"-122.9089267704112,-68.7672393884277","263.5,0.0"
"-233.15687764819813,-279.11709845188307","263.5,0.0"
"-233.15687764819813,-279.11709845188307","263.5,0.0"
"-237.41945371803922,-283.6244258591323","263.5,0.0"
"-233.37383821995354,-280.04709216585616","263.5,0.0"
"-237.41945371803922,-283.6244258591323","263.5,0.0"
"-241.6669141856255,177.8272961510811","263.5,0.0"
"-224.22887458518744,-285.38271813094616","263.5,0.0"
"-181.84595397846715,-247.91308025666513","263.5,0.0"
"-191.30448859915487,-248.24084461457096","263.5,0.0"
"-112.29076931247255,-99.70960792771075","263.5,0.0"
"-136.71986641455442,-19.56441098637879","263.5,0.0"
"-76.86878632957814,-89.3834806480445","263.5,0.0"
"-214.59653883577266,-5.440660659776768","263.5,0.0"
"-209.71473287836125,-39.16365250578383","263.5,0.0"
"-209.71473287836125,-39.16365250578383","263.5,0.0"
"-214.59653883577266,-5.440660659776768","263.5,0.0"
"-218.90633167535998,59.445261299289996","263.5,0.0"
"-238.03404345900162,-284.8184678077814","263.5,0.0"
"-218.6129949012029,-259.64892135339323","263.5,0.0"
"-242.49327250723582,-295.3624547465006","263.5,0.0"
"-242.49327250723582,-295.3624547465006","263.5,0.0"
"-224.68056028251885,-283.69174394058064","263.5,0.0"
"-220.40864452373353,-271.4946179203689","263.5,0.0"
"-242.49327250723582,-295.3624547465006","263.5,0.0"
"-238.03404345900162,-284.8184678077814","263.5,0.0"
"-209.71473287836125,-39.16365250578383","263.5,0.0"
"-209.71473287836125,-39.16365250578383","263.5,0.0"
"-214.59653883577266,-5.440660659776768","263.5,0.0"
"-209.62227299308142,-45.46230386896059","263.5,0.0"
"46.30091353273019,-93.44436827301979","263.5,0.0"
"-233.13659024866502,-280.47010239755036","263.5,0.0"
"-232.91744768151693,155.74777571910818","263.5,0.0"
"-209.7147328544379,-39.16365250578383","263.5,0.0"
"-190.34545310106478,-101.7991589338053","263.5,0.0"
"-229.52309413275725,142.95549629934249","263.5,0.0"
"-25.456233516393695,-115.07010753033683","263.5,0.0"
"-226.35335556756763,-271.995682701061","263.5,0.0"
"-224.2692625671625,-272.19099919934524","263.5,0.0"
"-193.6285276837225,56.90498523809947","263.5,0.0"
"-193.6285276837225,56.90498523809947","263.5,0.0"
"-190.48560643871315,22.130167652998352","263.5,0.0"
"-202.3639514376482,-91.42652955302037","263.5,0.0"
"-124.10105968013522,-213.209604724776","263.5,0.0"
"-66.2799748032703,-138.69244237651583","263.5,0.0"
"-76.86878632957814,-89.3834806480445","263.5,0.0"
"-66.2799748032703,-138.69244237651583","263.5,0.0"
"-66.2799748032703,-138.69244237651583","263.5,0.0"
"-218.90633167535998,59.445261299289996","263.5,0.0"
"-238.03404345900162,-284.8184678077814","263.5,0.0"
"-238.03404345900162,-284.8184678077814","263.5,0.0"
"-244.85716275028972,-293.89979744845186","263.5,0.0"
"-232.7089935569038,-276.12432509849896","263.5,0.0"
"-238.03404345900162,-284.8184678077814","263.5,0.0"
"-224.97529449986177,-261.1620412203483","263.5,0.0"
"-202.3639514376482,-91.42652955302037","263.5,0.0"
"-184.87469955772394,-134.99136860482395","263.5,0.0"
"-232.91744768151693,155.74777571910818","263.5,0.0"
"-202.3639514376482,-91.42652955302037","263.5,0.0"
"-194.9823792637617,-110.82292374991812","263.5,0.0"
"-200.7881628257237,89.20150461755111","263.5,0.0"
"-210.6291238009544,-5.309930530609563","263.5,0.0"
"-202.3639514376482,-91.42652955302037","263.5,0.0"
"-232.91744768151693,155.74777571910818","263.5,0.0"
"-209.62227299308142,-45.46230386896059","263.5,0.0"
"-209.7147328544379,-39.16365250578383","263.5,0.0"
"-173.58293617912568,28.040585344657302","263.5,0.0"
"-200.7881628257237,89.20150461755111","263.5,0.0"
"-189.50123825052287,-131.5314410221763","263.5,0.0"
"-214.59653883577266,-5.440660659776768","263.5,0.0"
"-200.60303587009548,-114.82139675016515","263.5,0.0"
"-209.62227299308142,-45.46230386896059","263.5,0.0"
"-200.60303587009548,-114.82139675016515","263.5,0.0"
"-252.8821967397248,-302.94429568274063","263.5,0.0"
"-246.358826765525,-297.4790628523915","263.5,0.0"
"-252.8821967397248,-302.94429568274063","263.5,0.0"
"-252.8821967397248,-302.94429568274063","263.5,0.0"
"-246.358826765525,-297.4790628523915","263.5,0.0"
"-247.6786657290222,-300.1526960536139","263.5,0.0"
"-227.53649399386086,-290.54568172991276","263.5,0.0"
"-245.10391507715758,-294.754303839989","263.5,0.0"
"-253.57553373568862,-303.7511395778274","263.5,0.0"
"-226.35335556756763,-271.995682701061","263.5,0.0"
"-221.01963772224371,-288.8876847103238","263.5,0.0"
"-205.65331082022385,-274.0002530487254","263.5,0.0"
"-253.77560736900068,-303.78211548540276","263.5,0.0"
"-232.7089935569038,-276.12432509849896","263.5,0.0"
"-238.03404345900162,-284.8184678077814","263.5,0.0"
"-232.7089935569038,-276.12432509849896","263.5,0.0"
"-232.7089935569038,-276.12432509849896","263.5,0.0"
"-214.59653883577266,-5.440660659776768","263.5,0.0"
"-209.62227299308142,-45.46230386896059","263.5,0.0"
"-214.59653883577266,-5.440660659776768","263.5,0.0"
"-209.71473287836125,-39.16365250578383","263.5,0.0"
"-214.59653883577266,-5.440660659776768","263.5,0.0"
